row_label_raw,row_label_full,col_0,2023Triệu VND,2022Triệu VND,numeric__2023Triệu VND,numeric__2022Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",445.289,353.315,445289.0,353315.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,11.419.667,10.426.759,11419667.0,10426759.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi lương và phụ cấp (Thuyết minh 35),Trong đó: > - Chi lương và phụ cấp (Thuyết minh 35),- Chi lương và phụ cấp (Thuyết minh 35),10.276.601,9.371.184,10276601.0,9371184.0
- Các khoản chi đóng góp theo lương,Trong đó: > - Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,814.042,740.013,814042.0,740013.0
- Chi trợ cấp,Trong đó: > - Chi trợ cấp,- Chi trợ cấp,4.005,5.050,4005.0,5050.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,3.499.815,4.065.083,3499815.0,4065083.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Khấu hao tài sản cố định,Trong đó: > - Khấu hao tài sản cố định,- Khấu hao tài sản cố định,1.197.323,1.269.972,1197323.0,1269972.0
Chi cho hoạt động quản lý công vụ,Trong đó: > Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,5.142.085,5.112.883,5142085.0,5112883.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",880.912,802.352,880912.0,802352.0
Chi phí dự phòng giảm giá đầu tư dài hạn (Thuyết minh 11(e)),Trong đó: > Chi phí dự phòng giảm giá đầu tư dài hạn (Thuyết minh 11(e)),Chi phí dự phòng giảm giá đầu tư dài hạn (Thuyết minh 11(e)),24.426,42.999,24426.0,42999.0
Chi phí hoạt động khác,Trong đó: > Chi phí hoạt động khác,Chi phí hoạt động khác,409,-,409.0,
,,,21.412.603,20.803.391,21412603.0,20803391.0
