row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,2023Triệu VND,2022Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__2023Triệu VND,numeric__2022Triệu VND
XI,XI,XI,TỔNG LỢI NHUẬN TRƯỚC THUẾ (MANG SẢNG TỪ TRANG TRƯỚC),,40.456.170,36.702.491,,,40456170.0,36702491.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,33(a),(7.914.357),(8.265.101),,,-7914357.0,-8265101.0
8,8,8,(Chi phí)/Thu nhập thuế thu nhập doanh nghiệp hoãn lại,33(b),(103.735),949.616,,,-103735.0,949616.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,,(8.018.092),(7.315.485),,,-8018092.0,-7315485.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUÊ,,32.438.078,29.387.006,,,32438078.0,29387006.0
