row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2023 > Giá gốcVND,Ngày 31 tháng 12 năm 2023 > Giá trị hợp lýVND,Ngày 31 tháng 12 năm 2023 > Dự phòngVND,Ngày 31 tháng 12 năm 2022 > Giá gốcVND,Ngày 31 tháng 12 năm 2022 > Giá trị hợp lýVND,Ngày 31 tháng 12 năm 2022 > Dự phòngVND,numeric__Ngày 31 tháng 12 năm 2023 > Giá gốcVND,numeric__Ngày 31 tháng 12 năm 2023 > Giá trị hợp lýVND,numeric__Ngày 31 tháng 12 năm 2023 > Dự phòngVND,numeric__Ngày 31 tháng 12 năm 2022 > Giá gốcVND,numeric__Ngày 31 tháng 12 năm 2022 > Giá trị hợp lýVND,numeric__Ngày 31 tháng 12 năm 2022 > Dự phòngVND
Trái phiếu,Trái phiếu,Trái phiếu,386.602.400.459,(*),-,-,-,-,386602400459.0,,,,,
,,,386.602.400.459,,,-,,,386602400459.0,,,,,
