row_label_raw,row_label_full,Ông Nguyễn Trọng Thông,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Nguyễn Trọng Minh,Ông Nguyễn Trọng Minh,Ông Nguyễn Trọng Minh,Phó chủ tịch,,,
Ông Nguyễn Văn Tô,Ông Nguyễn Văn Tô,Ông Nguyễn Văn Tô,Thành viên,,,
Ông Lê Xuân Long,Ông Lê Xuân Long,Ông Lê Xuân Long,Thành viên,,,
Ông Đào Hữu Khanh,Ông Đào Hữu Khanh,Ông Đào Hữu Khanh,Thành viên,Miễn nhiệm ngày 22 tháng 4 năm 2023,,
Bà Cao Thị Tâm,Bà Cao Thị Tâm,Bà Cao Thị Tâm,Thành viên,Bổ nhiệm ngày 22 tháng 4 năm 2023,,
Ông Hoàng Đình Hùng,Ông Hoàng Đình Hùng,Ông Hoàng Đình Hùng,Thành viên độc lập,,,
Ông Nguyễn Đức Mạnh,Ông Nguyễn Đức Mạnh,Ông Nguyễn Đức Mạnh,Thành viên độc lập,,,
