row_label_raw,row_label_full,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm trước
45.289.757.241,45.289.757.241,45.289.757.241,23.349.090.586,23349090586.0
-,-,-,22.452.000.000,22452000000.0
(1.035.080.000),(1.035.080.000),(1.035.080.000),(511.333.345),-511333345.0
44.254.677.241,44.254.677.241,44.254.677.241,45.289.757.241,45289757241.0
