row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,1.669.940.060.929,2.133.609.681.586,,,1669940060929.0,2133609681586.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,125.777.748.213,482.506.152.215,,4.0,125777748213.0,482506152215.0
111,111,111,1. Tiền,,125.777.748.213,111.059.576.873,,,125777748213.0,111059576873.0
112,112,112,2. Các khoản tương đương tiền,,-,371.446.575.342,,,,371446575342.0
120,120,120,II. Đầu tư tài chính ngắn hạn,5,386.602.400.459,-,,5.0,386602400459.0,
121,121,121,1. Chứng khoán kinh doanh,,386.602.400.459,-,,,386602400459.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,481.481.759.404,688.951.861.303,,,481481759404.0,688951861303.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,241.256.716.052,228.605.429.841,,6.0,241256716052.0,228605429841.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,28.507.679.029,298.739.219.992,,7.0,28507679029.0,298739219992.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,63.199.901.708,58.279.901.708,,8.0,63199901708.0,58279901708.0
136,136,136,4. Phải thu ngắn hạn khác,9,226.100.519.230,184.919.322.180,,9.0,226100519230.0,184919322180.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,10,(77.583.056.615),(81.592.012.418),,10.0,-77583056615.0,-81592012418.0
140,140,140,IV. Hàng tồn kho,11,663.526.094.724,949.988.336.633,,11.0,663526094724.0,949988336633.0
141,141,141,1. Hàng tồn kho,,673.750.295.488,960.212.537.397,,,673750295488.0,960212537397.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(10.224.200.764),(10.224.200.764),,,-10224200764.0,-10224200764.0
150,150,150,V. Tài sản ngắn hạn khác,,12.552.058.129,12.163.331.435,,,12552058129.0,12163331435.0
151,151,151,1. Chi phí trả trước ngắn hạn,,906.806.912,85.729.403,,,906806912.0,85729403.0
152,152,152,2. Thuế GTGT được khấu trừ,17,11.575.501.931,12.009.492.746,,17.0,11575501931.0,12009492746.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,17,69.749.286,68.109.286,,17.0,69749286.0,68109286.0
