row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty con,Đi vay,52.000.000.000,123.000.000.000,,,52000000000.0,123000000000.0
Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty con,Thanh toán gốc vay,83.000.000.000,92.000.000.000,,,83000000000.0,92000000000.0
Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty con,Lãi vay phải trả,502.947.947,2.974.032.876,,,502947947.0,2974032876.0
Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty con,Lãi vay đã trả,3.372.268.494,104.712.329,,,3372268494.0,104712329.0
Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty con,Doanh thu xây lắp,24.268.875.543,-,,,24268875543.0,
Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty con,Doanh thu tư vấnquản lý,10.692.496.119,2.029.091.565,,,10692496119.0,2029091565.0
Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty con,Thu tiến xây lắp,46.743.030.127,13.403.922.903,,,46743030127.0,13403922903.0
Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty con,Dòng tiền quản lý tậptrung phải trả,225.633.796.107,168.055.547.367,,,225633796107.0,168055547367.0
Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty Hà ĐôThuận Nam,Công ty con,Dòng tiền quản lý tậptrung đã trả,229.448.590.436,163.004.681.428,,,229448590436.0,163004681428.0
Công ty Khánh Hà Công ty con,Công ty Khánh Hà Công ty con,Công ty Khánh Hà Công ty con,Công ty Khánh Hà Công ty con,Thu hồi gốc vay,4.000.000.000,-,,,4000000000.0,
Công ty Khánh Hà Công ty con,Công ty Khánh Hà Công ty con,Công ty Khánh Hà Công ty con,Công ty Khánh Hà Công ty con,Cho vay,-,8.700.000.000,,,,8700000000.0
Công ty Nănglượng Hà Đô,Công ty Nănglượng Hà Đô,Công ty Nănglượng Hà Đô,Công ty con,Cổ tức đã nhận,157.444.000.000,89.968.000.000,,,157444000000.0,89968000000.0
Công ty Nănglượng Hà Đô,Công ty Nănglượng Hà Đô,Công ty Nănglượng Hà Đô,Công ty con,Cổ tức được chia,202.428.000.000,44.984.000.000,,,202428000000.0,44984000000.0
