row_label_raw,row_label_full,col_0,Bàng cân đối kế toán riêng,Bàng cân đối kế toán riêng_1,Đơn vị tính: VND,Đơn vị tính: VND_1,numeric__Bàng cân đối kế toán riêng,numeric__Bàng cân đối kế toán riêng_1,numeric__Đơn vị tính: VND,numeric__Đơn vị tính: VND_1
,,,Bàng cân đối kế toán riêng,Bàng cân đối kế toán riêng,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng,,,,
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,,
Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh – An Thượng,Tài sản thuế thu nhập hoãn lại > Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh – An Thượng,Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh – An Thượng,2.982.478.642,6.462.386.453,(3.479.907.811),(4.586.871.802),2982478642.0,6462386453.0,-3479907811.0,-4586871802.0
Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,Tài sản thuế thu nhập hoãn lại > Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,1.763.378.385,2.878.407.185,(1.115.028.800),(8.794.041.503),1763378385.0,2878407185.0,-1115028800.0,-8794041503.0
Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,Tài sản thuế thu nhập hoãn lại > Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,1.823.090.681,2.260.295.702,(437.205.021),(1.052.266.196),1823090681.0,2260295702.0,-437205021.0,-1052266196.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,6.568.947.708,11.601.089.340,,,6568947708.0,11601089340.0,,
Chi phí thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại > Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,,,(5.032.141.632),(14.433.179.501),,,-5032141632.0,-14433179501.0
