row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Dự án Khu Đô thị Phúc Ninh,Dự án Khu Đô thị Phúc Ninh,Dự án Khu Đô thị Phúc Ninh,791.241.769.241,-,763.875.971.070,-,791241769241.0,,763875971070.0,
Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,Dự án Khu công nghiệp Nam Sơn - Hạp Lĩnh,206.869.480.433,-,194.505.863.659,-,206869480433.0,,194505863659.0,
Dự án Khu công nghiệp Quế Võ hiện hữu,Dự án Khu công nghiệp Quế Võ hiện hữu,Dự án Khu công nghiệp Quế Võ hiện hữu,64.211.681.110,-,74.814.613.682,-,64211681110.0,,74814613682.0,
Dự án Khu công nghiệp Quế Võ mở rộng,Dự án Khu công nghiệp Quế Võ mở rộng,Dự án Khu công nghiệp Quế Võ mở rộng,337.106.227.151,-,117.840.809.247,-,337106227151.0,,117840809247.0,
Dự án Khu nhà thu nhập thấp,Dự án Khu nhà thu nhập thấp,Dự án Khu nhà thu nhập thấp,23.897.163.067,-,23.897.163.067,-,23897163067.0,,23897163067.0,
Các dự án khác,Các dự án khác,Các dự án khác,13.147.207.278,-,13.147.207.279,-,13147207278.0,,13147207279.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.436.473.528.280,-,1.188.081.628.004,-,1436473528280.0,,1188081628004.0,
