row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2015 > Giá gốc,Ngày 31 tháng 12 năm 2015 > Giá trị hợp lý,Ngày 31 tháng 12 năm 2015 > Dự phòng,Ngày 31 tháng 12 năm 2014 > Giá gốc,Ngày 31 tháng 12 năm 2014 > Giá trị hợp lý,Ngày 31 tháng 12 năm 2014 > Dự phòng,numeric__Ngày 31 tháng 12 năm 2015 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2015 > Giá trị hợp lý,numeric__Ngày 31 tháng 12 năm 2015 > Dự phòng,numeric__Ngày 31 tháng 12 năm 2014 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2014 > Giá trị hợp lý,numeric__Ngày 31 tháng 12 năm 2014 > Dự phòng
Chứng khoản kinh doanh:Cổ phiếu (*),Chứng khoản kinh doanh:Cổ phiếu (*),Chứng khoản kinh doanh:Cổ phiếu (*),7.490.461.369,1.738.191.200,(5.752.270.169),7.490.461.369,2.497.416.000,(4.993.045.369),7490461369.0,1738191200.0,-5752270169.0,7490461369.0,2497416000.0,-4993045369.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.490.461.369,1.738.191.200,(5.752.270.169),7.490.461.369,2.497.416.000,(4.993.045.369),7490461369.0,1738191200.0,-5752270169.0,7490461369.0,2497416000.0,-4993045369.0
