row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ biểu quyết (%),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính trong năm,numeric__Tên công ty,numeric__Tỷ lệ biểu quyết (%),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính trong năm
1,1,1,Công ty Cổ phầnKhu Công nghiệpSài Gòn - Bắc Giang,"59,5","59,5","Khu công nghiệp Quang Châu, xã Quang Châu, huyện Việt Yên, tỉnh Bắc Giang","Đầu tư, xây dựng và kinh doanh bất động sản",,59.5,59.5,,
2,2,2,Công ty Cổ phầnKhu Công nghiệpSài Gòn - Hải Phòng,"86,54","86,54","Khu công nghiệp Tràng Duệ, xã Lê Lợi, huyện An Dương, thành phố Hải Phòng","Đầu tư, xây dựng và kinh doanh bất động sản",,86.54,86.54,,
3,3,3,Công ty Cổ phần Phát triển Đỏ thịSài Gòn - Tây Bắc,"60,52","60,52","Ăp Trạm Bom, Quốc lộ 22, xã Tân Phú Trung, huyện Củ Chí, thành phố Hồ Chí Minh","Đầu tư, xây dựng và kinh doanh bất động sản",,60.52,60.52,,
4,4,4,Công ty TNHH Một thành viên Phát triển Đỏ thị Tràng Cát,100,100,"Khu Bãi Triêu, phường Tràng Cát, quận Hải An, thuộc Khu kinh tế Đình Vũ – Cát Hải, thành phố Hải Phòng","Đầu tư, xây dựng và kinh doanh bất động sản",,100.0,100.0,,
