row_label_raw,row_label_full,col_0,Số cuối năm > Tỷ lệ biểu quyết,Số cuối năm > Số cổ phiếu,Số cuối năm > Giá trị ghi số (VND),Số đầu năm > Tỷ lệ biểu quyết,Số đầu năm > Số cổ phiếu,Số đầu năm > Giá trị ghi số (VND),numeric__Số cuối năm > Tỷ lệ biểu quyết,numeric__Số cuối năm > Số cổ phiếu,numeric__Số cuối năm > Giá trị ghi số (VND),numeric__Số đầu năm > Tỷ lệ biểu quyết,numeric__Số đầu năm > Số cổ phiếu,numeric__Số đầu năm > Giá trị ghi số (VND)
Công ty TNHHMột thành viênPhát triển Đồ thịTrăng Cát,Công ty TNHHMột thành viênPhát triển Đồ thịTrăng Cát,Công ty TNHHMột thành viênPhát triển Đồ thịTrăng Cát,100%,150.000.000,1.500.000.000.000,100%,150.000.000,1.500.000.000.000,1.0,150000000.0,1500000000000.0,1.0,150000000.0,1500000000000.0
Công ty Cổ phầnPhát triển Đồ thịSải Gôn - TâyBắc,Công ty Cổ phầnPhát triển Đồ thịSải Gôn - TâyBắc,Công ty Cổ phầnPhát triển Đồ thịSải Gôn - TâyBắc,"60,52%",30.259.574,662.066.314.000,60.52%,30.259.574,662.066.314.000,0.6052000000000001,30259574.0,662066314000.0,60.52,30259574.0,662066314000.0
Công ty Cổ phầnKhu công nghiệpSải Gôn - HảiPhòng,Công ty Cổ phầnKhu công nghiệpSải Gôn - HảiPhòng,Công ty Cổ phầnKhu công nghiệpSải Gôn - HảiPhòng,"86,54%",3.600.000,468.000.000.000,86.54%,3.600.000,468.000.000.000,0.8654000000000001,3600000.0,468000000000.0,86.54,3600000.0,468000000000.0
Công ty Cổ phầnKhu công nghiệpSải Gôn - BắcGiang,Công ty Cổ phầnKhu công nghiệpSải Gôn - BắcGiang,Công ty Cổ phầnKhu công nghiệpSải Gôn - BắcGiang,"59,50%",1.309.000,119.000.000.000,59.50%,1.309.000,119.000.000.000,0.595,1309000.0,119000000000.0,59.5,1309000.0,119000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,2.749.066.314.000,,,2.749.066.314.000,,,2749066314000.0,,,2749066314000.0
Dự phóng giảmgiả đầu tư vàocông ty con,Dự phóng giảmgiả đầu tư vàocông ty con,Dự phóng giảmgiả đầu tư vàocông ty con,,,(116.748.699.701),,,(74.375.092.120),,,-116748699701.0,,,-74375092120.0
GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,,,2.632.317.614.299,,,2.674.691.221.880,,,2632317614299.0,,,2674691221880.0
