row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
"Chi phí phát triển đất, xây dựng và cơ sở hạ tầng,nhà xưởng và cung cấp dịch vụ","Chi phí phát triển đất, xây dựng và cơ sở hạ tầng,nhà xưởng và cung cấp dịch vụ","Chi phí phát triển đất, xây dựng và cơ sở hạ tầng,nhà xưởng và cung cấp dịch vụ",100.323.619.822,101.815.871.657,100323619822.0,101815871657.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,24.649.068.966,25.983.824.222,24649068966.0,25983824222.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,16.646.945.825,21.565.971.530,16646945825.0,21565971530.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,56.657.889.315,36.785.848.043,56657889315.0,36785848043.0
Chi phí khác,Chi phí khác,Chi phí khác,6.497.134.102,14.261.351.862,6497134102.0,14261351862.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,204.774.658.030,200.412.867.314,204774658030.0,200412867314.0
