row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,352.390,775.357,352390.0,775357.0
Thu nhập từ xử lý tài sản nhận cán trừ nợ,Thu nhập từ xử lý tài sản nhận cán trừ nợ,Thu nhập từ xử lý tài sản nhận cán trừ nợ,123.567,15.748,123567.0,15748.0
Thu lãi từ hợp đồng bán cổ phiếu trả chậm,Thu lãi từ hợp đồng bán cổ phiếu trả chậm,Thu lãi từ hợp đồng bán cổ phiếu trả chậm,83.290,-,83290.0,
Thu từ thu hồi nợ đã xử lý rủi ro và trái phiếu VAMC,Thu từ thu hồi nợ đã xử lý rủi ro và trái phiếu VAMC,Thu từ thu hồi nợ đã xử lý rủi ro và trái phiếu VAMC,50.943,602.999,50943.0,602999.0
Thu phí ủy thác quản lý kho,Thu phí ủy thác quản lý kho,Thu phí ủy thác quản lý kho,35.204,35.204,35204.0,35204.0
Thu thanh lý tài sản cổ định,Thu thanh lý tài sản cổ định,Thu thanh lý tài sản cổ định,5.927,19.440,5927.0,19440.0
Cổ tức của cổ phiếu nhận cán trừ nợ,Cổ tức của cổ phiếu nhận cán trừ nợ,Cổ tức của cổ phiếu nhận cán trừ nợ,2.083,12.696,2083.0,12696.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,51.376,89.270,51376.0,89270.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,(7.995),(7.812),-7995.0,-7812.0
Chi phí khác,Chi phí khác,Chi phí khác,(7.995),(7.812),-7995.0,-7812.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,344.395,767.545,344395.0,767545.0
