row_label_raw,row_label_full,col_0,Giá trị số sách > Số cuối nămTriệu đồng,Giá trị số sách > Số đầu nămTriệu đồng,numeric__Giá trị số sách > Số cuối nămTriệu đồng,numeric__Giá trị số sách > Số đầu nămTriệu đồng
Bất động sản,Bất động sản,Bất động sản,297.319.571,265.198.971,297319571.0,265198971.0
Chứng từ có giá,Chứng từ có giá,Chứng từ có giá,33.305.495,30.953.083,33305495.0,30953083.0
Phương tiện vận chuyển,Phương tiện vận chuyển,Phương tiện vận chuyển,20.770.317,18.712.314,20770317.0,18712314.0
Hàng hóa lưu kho,Hàng hóa lưu kho,Hàng hóa lưu kho,6.274.860,5.148.331,6274860.0,5148331.0
Máy móc thiết bị,Máy móc thiết bị,Máy móc thiết bị,4.045.016,3.094.492,4045016.0,3094492.0
Tài sản khác,Tài sản khác,Tài sản khác,37.952.465,33.801.022,37952465.0,33801022.0
,,,399.667.724,356.908.213,399667724.0,356908213.0
