row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Ảnh hưởng đến Báo cáo kết quả hoạt động kinh doanh riêng,Ảnh hưởng đến Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Ảnh hưởng đến Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Ảnh hưởng đến Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,Năm nayTriệu đồng,Năm trướcTriệu đồng,,,,
Tài sản thuế TNDN hoãn lạiDự phòng đầu tư chứng khoán và các tài sản có khác,Tài sản thuế TNDN hoãn lạiDự phòng đầu tư chứng khoán và các tài sản có khác,Tài sản thuế TNDN hoãn lạiDự phòng đầu tư chứng khoán và các tài sản có khác,59.915,95.580,(35.665),992,59915.0,95580.0,-35665.0,992.0
,,,59.915,95.580,,,59915.0,95580.0,,
(Chi phí)/thu nhập thuế TNDN hoãn lại thuần,(Chi phí)/thu nhập thuế TNDN hoãn lại thuần,(Chi phí)/thu nhập thuế TNDN hoãn lại thuần,,,(35.665),992,,,-35665.0,992.0
