row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,88.210.386,"40,70",90.933.301,"47,09",88210386.0,40.7,90933301.0,47.09
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,45.305.226,"20,91",40.834.692,"21,15",45305226.0,20.91,40834692.0,21.15
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,34.797.734,"16,06",41.481.877,"21,48",34797734.0,16.06,41481877.0,21.48
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,3.819.199,"1,76",4.487.217,"2,32",3819199.0,1.76,4487217.0,2.32
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.457.078,"0,67",972.138,"0,50",1457078.0,0.67,972138.0,0.5
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,961.760,"0,44",624.271,"0,32",961760.0,0.44,624271.0,0.32
Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,663.221,"0,31",789.786,"0,41",663221.0,0.31,789786.0,0.41
Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty TNHH hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,169.521,"0,08",113.028,"0,06",169521.0,0.08,113028.0,0.06
Công ty cổ phần có vốn cổ phần của Nhà Nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà Nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà Nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,93.254,"0,04",959.847,"0,50",93254.0,0.04,959847.0,0.5
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,74.979,"0,03",112.186,"0,06",74979.0,0.03,112186.0,0.06
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",29.746,"0,01",25.100,"0,01",29746.0,0.01,25100.0,0.01
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,651,"0,00",572,"0,00",651.0,0.0,572.0,0.0
Khác,Khác,Khác,838.017,"0,39",532.587,"0,28",838017.0,0.39,532587.0,0.28
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,128.499.833,"59,30",102.164.912,"52,91",128499833.0,59.3,102164912.0,52.91
,,,216.710.219,"100,00",193.098.213,"100,00",216710219.0,100.0,193098213.0,100.0
