row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Các công ty con,Các công ty con,Các công ty con,Thu nhập lãi cho vay/tiền gửiChi phí trả lãi tiền vay/tiền gửiThu nhập từ hoạt động dịch vụChi phí hoạt động dịch vụChi phí từ hoạt độngkinh doanh ngoại hồiThu nhập từ cổ tứcThu nhập từ hoạt động khácChi phí hoạt động khácMua tài sản cổ định,45.010(19.790)7.615(3.469)(57)104.20835.845(23.601)(52.028),36.664(20.236)5.881(5.942)-100.89435.307(44.363)-,,,
Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Các thành viên của Ban lãnh đạo Ngân hàng,Thu nhập lãi cho vayChi phí trả lãi tiền gửiThu nhập từ hoạt động dịch vụThù lao sau thuế của Hội đồngQuản trị và Ban Kiểm soátThu nhập sau thuế của BanTổng Giám đốc,173(4.838)48(18.477)(54.288),6(4.054)35(7.178)(63.827),,,
Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng,Thu nhập lãi tiền gửi/cho vayChi phí trả lãi tiền vay/tiền gửiThu nhập từ hoạt động dịch vụ,58.678(5.930)77,1.483(6.521)51,,,
Cổ đông lớn (sở hữu trên 5% vốn điều lệ),Cổ đông lớn (sở hữu trên 5% vốn điều lệ),Cổ đông lớn (sở hữu trên 5% vốn điều lệ),Chi phí trả lãi tiền gửiThu nhập từ hoạt độngkinh doanh ngoại hồiChi phí từ hoạt độngkinh doanh ngoại hồi,(341)424(285),(202)546(15.854),,,
Các bên liên quan đến cổ đông lớn,Các bên liên quan đến cổ đông lớn,Các bên liên quan đến cổ đông lớn,Chi phí trả lãi tiền gửiThu nhập từ hoạt động dịch vụ,(70)30,(1.197)14,,,
