row_label_raw,row_label_full,col_0,Thuyết minh,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Thuyết minh,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Số (hoàn nhập)/trích lập dự phòng rủi ro hoạt động mua nợ,Số (hoàn nhập)/trích lập dự phòng rủi ro hoạt động mua nợ,Số (hoàn nhập)/trích lập dự phòng rủi ro hoạt động mua nợ,11,(801),5.780,11.0,-801.0,5780.0
Số trích lập dự phòng rủi ro cho vay khách hàng,Số trích lập dự phòng rủi ro cho vay khách hàng,Số trích lập dự phòng rủi ro cho vay khách hàng,12.1,300.101,387.470,121.0,300101.0,387470.0
Số trích lập dự phòng trái phiếu đặc biệt do VAMC phát hành,Số trích lập dự phòng trái phiếu đặc biệt do VAMC phát hành,Số trích lập dự phòng trái phiếu đặc biệt do VAMC phát hành,12.2,314.546,271.414,122.0,314546.0,271414.0
Số trích lập dự phòng chứng khoán giữ đến ngày đáo hạn,Số trích lập dự phòng chứng khoán giữ đến ngày đáo hạn,Số trích lập dự phòng chứng khoán giữ đến ngày đáo hạn,13.4,7.500,-,134.0,7500.0,
Số trích lập dự phòng rủi ro cho các tài sản có nội bằng khác,Số trích lập dự phòng rủi ro cho các tài sản có nội bằng khác,Số trích lập dự phòng rủi ro cho các tài sản có nội bằng khác,16.4,94.587,-,164.0,94587.0,
,,,,715.933,664.664,,715933.0,664664.0
