row_label_raw,row_label_full,Phân loại,Dự nợ cho vay Triệu đồng,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng số dự phòng Triệu đồng,numeric__Dự nợ cho vay Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng số dự phòng Triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,204.217.279,-,1.531.630,1.531.630,204217279.0,,1531630.0,1531630.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,1.903.222,32.512,14.274,46.786,1903222.0,32512.0,14274.0,46786.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,802.551,13.370,6.019,19.389,802551.0,13370.0,6019.0,19389.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,822.596,50.619,6.169,56.788,822596.0,50619.0,6169.0,56788.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,9.120.114,897.876,-,897.876,9120114.0,897876.0,,897876.0
,,,216.865.762,994.377,1.558.092,2.552.469,216865762.0,994377.0,1558092.0,2552469.0
