row_label_raw,row_label_full,Tiền gửi tại NHNN Việt Nam,Số cuối nămTriệu đồng > Tiền gửi tại NHNN Việt Nam,Số đầu nămTriệu đồng > Tiền gửi tại NHNN Việt Nam,numeric__Số cuối nămTriệu đồng > Tiền gửi tại NHNN Việt Nam,numeric__Số đầu nămTriệu đồng > Tiền gửi tại NHNN Việt Nam
- Bằng VND,- Bằng VND,- Bằng VND,1.240.012,7.267.613,1240012.0,7267613.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,725.575,726.644,725575.0,726644.0
,,,1.965.587,7.994.257,1965587.0,7994257.0
