row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,25,21.023.316,17.446.566,25.0,21023316.0,17446566.0
Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,26,(16.088.687),(13.715.943),26.0,-16088687.0,-13715943.0
Thu nhập lãi thuần,Thu nhập lãi thuần,Thu nhập lãi thuần,,4.934.629,3.730.623,,4934629.0,3730623.0
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,3.133.097,1.819.274,,3133097.0,1819274.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,(737.660),(588.071),,-737660.0,-588071.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,27,2.395.437,1.231.203,27.0,2395437.0,1231203.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,28,332.893,253.017,28.0,332893.0,253017.0
Lãi/(lỗ) thuần từ mua bán chứng khoán kinh doanh,Lãi/(lỗ) thuần từ mua bán chứng khoán kinh doanh,Lãi/(lỗ) thuần từ mua bán chứng khoán kinh doanh,29,13.965,(753),29.0,13965.0,-753.0
Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,Lãi thuần từ mua bán chứng khoán đầu tư,30,157.524,45.835,30.0,157524.0,45835.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,352.390,775.357,,352390.0,775357.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(7.995),(7.812),,-7995.0,-7812.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,31,344.395,767.545,31.0,344395.0,767545.0
"Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần",32,16.831,133.127,32.0,16831.0,133127.0
TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,,8.195.674,6.160.597,,8195674.0,6160597.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,,(3.887.306),(2.927.015),,-3887306.0,-2927015.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,,(379.602),(361.249),,-379602.0,-361249.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(1.729.213),(2.110.410),,-1729213.0,-2110410.0
TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,33,(5.996.121),(5.398.674),33.0,-5996121.0,-5398674.0
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,,2.199.553,761.923,,2199553.0,761923.0
Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,12,(715.933),(664.664),12.0,-715933.0,-664664.0
TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,,1.483.620,97.259,,1483620.0,97259.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,23,(219.086),(21.265),23.0,-219086.0,-21265.0
(Chi phí)/thu nhập thuế TNDN hoãn lại,(Chi phí)/thu nhập thuế TNDN hoãn lại,(Chi phí)/thu nhập thuế TNDN hoãn lại,23,(35.665),992,23.0,-35665.0,992.0
Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,,(254.751),(20.273),,-254751.0,-20273.0
LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,,1.228.869,76.986,,1228869.0,76986.0
