row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Quá hạn_2,Quá hạn_3,Quá hạn_4,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Quá hạn_2,numeric__Quá hạn_3,numeric__Quá hạn_4
,,,Dưới90 ngàyTriệu đồng,Từ 91 đến180 ngàyTriệu đồng,Từ 181 đến360 ngàyTriệu đồng,Trên360 ngàyTriệu đồng,Tổng cộngTriệu đồng,,,,,
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,135.457,22.120,24.674,181.016,363.267,135457.0,22120.0,24674.0,181016.0,363267.0
