row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,475.512,654.553,475512.0,654553.0
Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,390.546,344.304,390546.0,344304.0
Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,28.680,218.737,28680.0,218737.0
Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,56.286,91.512,56286.0,91512.0
Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,(142.619),(401.536),-142619.0,-401536.0
Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,(50.580),(152.298),-50580.0,-152298.0
Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,(20.147),(31.633),-20147.0,-31633.0
Chi về kinh doanh vàng,Chi về kinh doanh vàng,Chi về kinh doanh vàng,(13.180),(17.858),-13180.0,-17858.0
"Lỗ từ việc đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lỗ từ việc đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lỗ từ việc đánh giá lại ngoại tệ, vàng và các công cụ tài chính",(58.712),(199.747),-58712.0,-199747.0
,,,332.893,253.017,332893.0,253017.0
