row_label_raw,row_label_full,Giá trị VND,Số có khả năng trả nợ VND,Giá trị VND_1,Số có khả năng trả nợ VND_1,numeric__Số có khả năng trả nợ VND,numeric__Giá trị VND_1,numeric__Số có khả năng trả nợ VND_1
1.176.830.982.563,1.176.830.982.563,1.176.830.982.563,1.176.830.982.563,754.169.398.056,754.169.398.056,1176830982563.0,754169398056.0,754169398056.0
153.347.156.300,153.347.156.300,153.347.156.300,153.347.156.300,54.115.657.200,54.115.657.200,153347156300.0,54115657200.0,54115657200.0
144.916.123.936,144.916.123.936,144.916.123.936,144.916.123.936,44.694.710.000,44.694.710.000,144916123936.0,44694710000.0,44694710000.0
26.170.230.640,26.170.230.640,26.170.230.640,26.170.230.640,32.989.124.986,32.989.124.986,26170230640.0,32989124986.0,32989124986.0
852.397.471.687,852.397.471.687,852.397.471.687,852.397.471.687,622.369.905.870,622.369.905.870,852397471687.0,622369905870.0,622369905870.0
267.234.424.256,267.234.424.256,267.234.424.256,267.234.424.256,168.793.152.543,168.793.152.543,267234424256.0,168793152543.0,168793152543.0
1.444.065.406.819,1.444.065.406.819,1.444.065.406.819,1.444.065.406.819,922.962.550.599,922.962.550.599,1444065406819.0,922962550599.0,922962550599.0
