row_label_raw,row_label_full,21,"Tiền chỉ đề mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",(971.310.335.117),(1.703.457.018.748),"numeric__Tiền chỉ đề mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",numeric__(971.310.335.117),numeric__(1.703.457.018.748)
22,22,22,"Tiền thu từ thanh lý, nhượng bán TSCĐ và tài sản dài hạn khác",758.833.720,6.391.294.054,,758833720.0,6391294054.0
23,23,23,"Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác",(21.653.043.635.891),(15.137.060.000.002),,-21653043635891.0,-15137060000002.0
24,24,24,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",18.054.453.176.986,13.784.911.034.192,,18054453176986.0,13784911034192.0
25,25,25,Tiền chỉ đầu tư góp vốn vào đơn vị khác,(224.315.000.000),-,,-224315000000.0,
27,27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",744.201.839.590,746.447.925.069,,744201839590.0,746447925069.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,(4.049.255.120.712),(2.302.766.765.435),,-4049255120712.0,-2302766765435.0
