row_label_raw,row_label_full,col_0,31.12.2024VND,31.12.2023VND,numeric__31.12.2024VND,numeric__31.12.2023VND
Chi phí triển khai dịch vụ cho thuê bao mới (*),Chi phí triển khai dịch vụ cho thuê bao mới (*),Chi phí triển khai dịch vụ cho thuê bao mới (*),1.804.520.929.972,1.611.745.683.907,1804520929972.0,1611745683907.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,204.588.235.276,210.117.647.044,204588235276.0,210117647044.0
Khác,Khác,Khác,78.756.848.386,122.232.793.592,78756848386.0,122232793592.0
,,,2.087.866.013.634,1.944.096.124.543,2087866013634.0,1944096124543.0
