row_label_raw,row_label_full,col_0,Tại ngày1.1.2024VND,TăngVND,GiảmVND,Chênh lệchtỷ giá hối đoáiVND,Tại ngày31.12.2024VND,numeric__Tại ngày1.1.2024VND,numeric__TăngVND,numeric__GiảmVND,numeric__Chênh lệchtỷ giá hối đoáiVND,numeric__Tại ngày31.12.2024VND
Vay ngắn hạn ngân hàng (*),Vay ngắn hạn ngân hàng (*),Vay ngắn hạn ngân hàng (*),5.981.719.619.662,15.404.809.318.641,(14.849.479.719.091),3.586.582.688,6.540.635.801.900,5981719619662.0,15404809318641.0,-14849479719091.0,3586582688.0,6540635801900.0
Vay ngắn hạn bên liên quan(Thuyết minh 33(b)),Vay ngắn hạn bên liên quan(Thuyết minh 33(b)),Vay ngắn hạn bên liên quan(Thuyết minh 33(b)),59.982.369.473,616.471.655.492,(176.736.424.795),-,499.717.600.170,59982369473.0,616471655492.0,-176736424795.0,,499717600170.0
,,,6.041.701.989.135,16.021.280.974.133,(15.026.216.143.886),3.586.582.688,7.040.353.402.070,6041701989135.0,16021280974133.0,-15026216143886.0,3586582688.0,7040353402070.0
