row_label_raw,row_label_full,Bên liên quan (*),Quan hệ,numeric__Quan hệ
Công ty Cổ phần FPTTổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước– Công ty TNHH,Công ty Cổ phần FPTTổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước– Công ty TNHH,Công ty Cổ phần FPTTổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước– Công ty TNHH,Công ty mẹCổ đông chính,
Công ty Cổ phần Dịch vụ Trực tuyến FPTCông ty TNHH MTV Viễn thông FPT Tân ThuậnCông ty TNHH MTV Viễn thông Quốc tế FPTCông ty Cổ phần Công nghệ Viễn thông FPTCông ty TNHH Truyền hình FPTCông ty TNHH MTV Viễn thông FPT Thăng LongCông ty TNHH Phần mềm FPTCông ty TNHH FPT IS(trước đây là Công ty TNHH Hệ thống Thông tin FPT),Công ty Cổ phần Dịch vụ Trực tuyến FPTCông ty TNHH MTV Viễn thông FPT Tân ThuậnCông ty TNHH MTV Viễn thông Quốc tế FPTCông ty Cổ phần Công nghệ Viễn thông FPTCông ty TNHH Truyền hình FPTCông ty TNHH MTV Viễn thông FPT Thăng LongCông ty TNHH Phần mềm FPTCông ty TNHH FPT IS(trước đây là Công ty TNHH Hệ thống Thông tin FPT),Công ty Cổ phần Dịch vụ Trực tuyến FPTCông ty TNHH MTV Viễn thông FPT Tân ThuậnCông ty TNHH MTV Viễn thông Quốc tế FPTCông ty Cổ phần Công nghệ Viễn thông FPTCông ty TNHH Truyền hình FPTCông ty TNHH MTV Viễn thông FPT Thăng LongCông ty TNHH Phần mềm FPTCông ty TNHH FPT IS(trước đây là Công ty TNHH Hệ thống Thông tin FPT),Công ty con trực thuộcCông ty con trực thuộcCông ty con trực thuộcCông ty con trực thuộcCông ty con của Công ty mẹCông ty con của Công ty mẹ,
"Công ty TNHH Giáo dục FPTCông ty TNHH FPT Smart CloudCông ty Cổ phần Công nghệ UtopCông ty Cổ phần Bán lẻ Kỹ thuật số FPTCông ty Cổ phần Quản lý quỹ đầu tư FPTCông ty TNHH Phân phối Synnex FPTCác thành viên Hội đồng Quản trị, Ban Kiểm soát,Ban Tổng Giám đốc và các cá nhân có liên quancủa các thành viên này","Công ty TNHH Giáo dục FPTCông ty TNHH FPT Smart CloudCông ty Cổ phần Công nghệ UtopCông ty Cổ phần Bán lẻ Kỹ thuật số FPTCông ty Cổ phần Quản lý quỹ đầu tư FPTCông ty TNHH Phân phối Synnex FPTCác thành viên Hội đồng Quản trị, Ban Kiểm soát,Ban Tổng Giám đốc và các cá nhân có liên quancủa các thành viên này","Công ty TNHH Giáo dục FPTCông ty TNHH FPT Smart CloudCông ty Cổ phần Công nghệ UtopCông ty Cổ phần Bán lẻ Kỹ thuật số FPTCông ty Cổ phần Quản lý quỹ đầu tư FPTCông ty TNHH Phân phối Synnex FPTCác thành viên Hội đồng Quản trị, Ban Kiểm soát,Ban Tổng Giám đốc và các cá nhân có liên quancủa các thành viên này",Công ty con của Công ty mẹCông ty con của Công ty mẹCông ty con của Công ty mẹCông ty liên kết của Công ty mẹCông ty liên kết của Công ty mẹCông ty liên kết của Công ty mẹThành viên quản lý chủ chốt,
