row_label_raw,row_label_full,col_0,Số cuối năm > Nguyên giá,Số cuối năm > Hao mòn lũy kế,Số cuối năm > Giá trị còn lại,Số đầu năm > Nguyên giá,Số đầu năm > Hao mòn lũy kế,Số đầu năm > Giá trị còn lại,numeric__Số cuối năm > Nguyên giá,numeric__Số cuối năm > Hao mòn lũy kế,numeric__Số cuối năm > Giá trị còn lại,numeric__Số đầu năm > Nguyên giá,numeric__Số đầu năm > Hao mòn lũy kế,numeric__Số đầu năm > Giá trị còn lại
Nhà biệt thư và nội thất tại biệt thư Vườn Đảo tại Phú,Nhà biệt thư và nội thất tại biệt thư Vườn Đảo tại Phú,Nhà biệt thư và nội thất tại biệt thư Vườn Đảo tại Phú,66.088.046.682,12.260.954.717,53.827.091.965,66.088.046.682,10.474.881.669,55.613.165.013,66088046682.0,12260954717.0,53827091965.0,66088046682.0,10474881669.0,55613165013.0
"Thượng, Tây Hồ, Hà Nội","Thượng, Tây Hồ, Hà Nội","Thượng, Tây Hồ, Hà Nội",,,,,,,,,,,,
"Sản thương mại tầng 1 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội","Thượng, Tây Hồ, Hà Nội > Sản thương mại tầng 1 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội","Sản thương mại tầng 1 thuộc Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội",28.752.595.506,28.752.595.506,-,28.752.595.506,28.752.595.506,-,28752595506.0,28752595506.0,,28752595506.0,28752595506.0,
,,,94.840.642.188,41.013.550.223,53.827.091.965,94.840.642.188,39.227.477.175,55.613.165.013,94840642188.0,41013550223.0,53827091965.0,94840642188.0,39227477175.0,55613165013.0
