row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
"Chi phí quả tặng, quảng cáo và thương hiệu","Chi phí bán hàng > Chi phí quả tặng, quảng cáo và thương hiệu","Chi phí quả tặng, quảng cáo và thương hiệu",-,26.407.199.694,,26407199694.0
Chi phí dịch vụ hoa hồng môi giới,Chi phí bán hàng > Chi phí dịch vụ hoa hồng môi giới,Chi phí dịch vụ hoa hồng môi giới,-,9.908.550.257,,9908550257.0
Chi phí hỗ trợ lãi suất,Chi phí bán hàng > Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,-,4.144.571.160,,4144571160.0
Chi phí thường nhân viên môi giới,Chi phí bán hàng > Chi phí thường nhân viên môi giới,Chi phí thường nhân viên môi giới,-,1.309.632.864,,1309632864.0
,,,-,41.769.953.975,,41769953975.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí nhân viên,Chi phí quản lý doanh nghiệp > Chi phí nhân viên,Chi phí nhân viên,3.381.919.994,29.766.837.903,3381919994.0,29766837903.0
Chi phí khấu hao,Chi phí quản lý doanh nghiệp > Chi phí khấu hao,Chi phí khấu hao,1.292.443.618,2.806.575.119,1292443618.0,2806575119.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,10.480.029.788,12.517.175.375,10480029788.0,12517175375.0
Chi phí khác,Chi phí quản lý doanh nghiệp > Chi phí khác,Chi phí khác,3.122.914.837,8.134.193.976,3122914837.0,8134193976.0
,,,18.277.308.237,53.224.782.373,18277308237.0,53224782373.0
