row_label_raw,row_label_full,STT,Dự án,Địa chỉ,numeric__Dự án,numeric__Địa chỉ
1.,1.,1.,Nhà biệt thư và nội thất tại biệt thưVườn Đào,"Ô số 23 lô D3A.3, khu đấu giá 18.6ha, phường PhúThượng, quận Tây Hồ, thành phố Hà Nội",,
2.,2.,2.,Bất động sản đầu tư liên quan đếnDự án Sunshine Center,"Số 16 Phạm Hùng, phường Mỹ Đình 2, quận Nam TừLiêm, thành phố Hà Nội",,
