row_label_raw,row_label_full,Tên công ty,Giấy phép hoạt động,Lĩnh vực kinh doanh,Tỷ lệ sở hữu và quyền biểu quyết,Tỷ lệ sở hữu và quyền biểu quyết_1,numeric__Giấy phép hoạt động,numeric__Lĩnh vực kinh doanh,numeric__Tỷ lệ sở hữu và quyền biểu quyết,numeric__Tỷ lệ sở hữu và quyền biểu quyết_1
Tên công ty,Tên công ty,Tên công ty,Giấy phép hoạt động,Lĩnh vực kinh doanh,31/12/2025,31/12/2024,,,,
Công ty TNHH MTV Quản lý nợ và Khai thác tài sản Ngân hàng Sài Gòn Thương Tín,Tên công ty > Công ty TNHH MTV Quản lý nợ và Khai thác tài sản Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Quản lý nợ và Khai thác tài sản Ngân hàng Sài Gòn Thương Tín,4104000053,Quản lý tài sản,100%,100%,4104000053.0,,1.0,1.0
Công ty TNHH MTV Cho thuê Tài chính Ngân hàng Sài Gòn Thương Tín,Tên công ty > Công ty TNHH MTV Cho thuê Tài chính Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Cho thuê Tài chính Ngân hàng Sài Gòn Thương Tín,65a/GP-NHNN,Huy động vốn và hoạt động cho thuê tài chính,100%,100%,,,1.0,1.0
Công ty TNHH MTV Kiều hồi Ngân hàng Sài Gòn Thương Tín,Tên công ty > Công ty TNHH MTV Kiều hồi Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Kiều hồi Ngân hàng Sài Gòn Thương Tín,0304242674,"Dịch vụ nhận và chi trả ngoại tệ, đại lý đối ngoại tệ",100%,100%,304242674.0,,1.0,1.0
Công ty TNHH MTV Vàng bạc Đá quý Ngân hàng Sài Gòn Thương Tín,Tên công ty > Công ty TNHH MTV Vàng bạc Đá quý Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Vàng bạc Đá quý Ngân hàng Sài Gòn Thương Tín,0305584790,"Bán lẻ vàng, bạc và bán đá quý; đồ trang sức; giám định thương mại; mua bán vàng, gia công sản xuất vàng trang sức mỹ nghệ",100%,100%,305584790.0,,1.0,1.0
Ngân hàng Cổ phần hữu hạn Sài Gòn Thương Tín Campuchia (“Sacombank Campuchia”),Tên công ty > Ngân hàng Cổ phần hữu hạn Sài Gòn Thương Tín Campuchia (“Sacombank Campuchia”),Ngân hàng Cổ phần hữu hạn Sài Gòn Thương Tín Campuchia (“Sacombank Campuchia”),N.27,Hoạt động kinh doanh ngân hàng,100%,100%,,,1.0,1.0
Ngân hàng TNHH MTV Sài Gòn Thương Tín Lào (“Sacombank Lào”),Tên công ty > Ngân hàng TNHH MTV Sài Gòn Thương Tín Lào (“Sacombank Lào”),Ngân hàng TNHH MTV Sài Gòn Thương Tín Lào (“Sacombank Lào”),07/NHNN-Lao,Hoạt động kinh doanh ngân hàng,100%,100%,,,1.0,1.0
