row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2025Triệu VND,2024Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2025Triệu VND,numeric__2024Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,7.540.440,12.558.668,,,7540440.0,12558668.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,,(1.630.431),(2.711.288),,,-1630431.0,-2711288.0
8,8,8,Lợi ích thuế thu nhập doanh nghiệp hoãn lại,,26.577,168.719,,,26577.0,168719.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,37,(1.603.854),(2.542.569),,37.0,-1603854.0,-2542569.0
XIII,XIII,XIII,Lợi nhuận sau thuế TNDN,,5.936.586,10.016.099,,,5936586.0,10016099.0
