row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,31/12/2024,31/12/2024_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__31/12/2024,numeric__31/12/2024_1
,,,Triệu VND,Tỷ lệ sở hữu,Triệu VND,Tỷ lệ sở hữu,,,,
Ngân hàng Cổ phần Hữu hạn Sài Gòn Thương Tín Campuchia,Ngân hàng Cổ phần Hữu hạn Sài Gòn Thương Tín Campuchia,Ngân hàng Cổ phần Hữu hạn Sài Gòn Thương Tín Campuchia,1.644.284,100%,1.644.284,100%,1644284.0,1.0,1644284.0,1.0
Ngân hàng TNHH MTV Sài Gòn Thương Tín Lào,Ngân hàng TNHH MTV Sài Gòn Thương Tín Lào,Ngân hàng TNHH MTV Sài Gòn Thương Tín Lào,1.083.888,100%,1.083.888,100%,1083888.0,1.0,1083888.0,1.0
Công ty TNHH MTV Quản lý nợ và Khai thác tài sản Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Quản lý nợ và Khai thác tài sản Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Quản lý nợ và Khai thác tài sản Ngân hàng Sài Gòn Thương Tín,500.000,100%,500.000,100%,500000.0,1.0,500000.0,1.0
Công ty TNHH MTV Cho thuê Tài chính Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Cho thuê Tài chính Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Cho thuê Tài chính Ngân hàng Sài Gòn Thương Tín,600.000,100%,600.000,100%,600000.0,1.0,600000.0,1.0
Công ty TNHH MTV Vàng bạc Đá quý Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Vàng bạc Đá quý Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Vàng bạc Đá quý Ngân hàng Sài Gòn Thương Tín,250.000,100%,250.000,100%,250000.0,1.0,250000.0,1.0
Công ty TNHH MTV Kiều hối Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Kiều hối Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Kiều hối Ngân hàng Sài Gòn Thương Tín,15.000,100%,15.000,100%,15000.0,1.0,15000.0,1.0
,,,4.093.172,,4.093.172,,4093172.0,,4093172.0,
Dự phòng giảm giá đầu tư vào các công ty con,Dự phòng giảm giá đầu tư vào các công ty con,Dự phòng giảm giá đầu tư vào các công ty con,(632.274),,(560.497),,-632274.0,,-560497.0,
,,,3.460.898,,3.532.675,,3460898.0,,3532675.0,
