row_label_raw,row_label_full,Họ và tên,Chức vụ,Triệu đồng,Thông tin bổ nhiệm,numeric__Chức vụ,numeric__Triệu đồng,numeric__Thông tin bổ nhiệm
Ông Dương Công Minh,Ông Dương Công Minh,Ông Dương Công Minh,Chủ tịch,9.750,Tái bổ nhiệmngày 22 tháng 4 năm 2022,,9750.0,
Bà Nguyễn Đức Thạch Diễm,Bà Nguyễn Đức Thạch Diễm,Bà Nguyễn Đức Thạch Diễm,Thành viên,2.840,Bổ nhiệmngày 22 tháng 4 năm 2022(đã có đơn xin từ nhiệmngày 12 tháng 6 năm 2025),,2840.0,
Ông Phạm Văn Phong,Ông Phạm Văn Phong,Ông Phạm Văn Phong,Phó Chủ tịch,6.435,Bổ nhiệmngày 22 tháng 4 năm 2022,,6435.0,
Ông Nguyễn Xuân Vũ,Ông Nguyễn Xuân Vũ,Ông Nguyễn Xuân Vũ,Thành viên,4.875,Tái bổ nhiệmngày 22 tháng 4 năm 2022,,4875.0,
Ông Phan Đình Tuệ,Ông Phan Đình Tuệ,Ông Phan Đình Tuệ,Thành viên,5.633,Bổ nhiệmngày 22 tháng 4 năm 2022,,5633.0,
Ông Vương Công Đức,Ông Vương Công Đức,Ông Vương Công Đức,Thành viênđộc lập,3.700,Bổ nhiệmngày 22 tháng 4 năm 2022,,3700.0,
Bà Phạm Thị Thu Hằng,Bà Phạm Thị Thu Hằng,Bà Phạm Thị Thu Hằng,Thành viênđộc lập,3.700,Bổ nhiệmngày 22 tháng 4 năm 2022,,3700.0,
