row_label_raw,row_label_full,col_0,col_1,col_2,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__col_1,numeric__col_2,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,,,2022VND,2021VND,,,,
Bên liên quan,Bên liên quan,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,,,,,,
Công ty Cổ phân BOT Trung Lương - Mỹ Thuận,Bên liên quan > Công ty Cổ phân BOT Trung Lương - Mỹ Thuận,Công ty Cổ phân BOT Trung Lương - Mỹ Thuận,"Người có liên quan của Chủ tịch HĐQT Hồ Minh Hoàng, PCT HĐQT Nguyễn Tân Đông, Trường Ban kiểm soát Nguyễn Minh Giang","Bán hàng hóa, dịch vụDoanh thu thuê xeDoanh thu vận hành trạm thu phíDoanh thu hoạt động duy tu bảo dưỡng hâm, đường",30.196.388.355109.090.9086.226.212.50423.861.084.943,327.272.728327.272.728-,,,3.019638835510909e+40,
Công ty Cổ phân Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty Cổ phân Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty Cổ phân Quản lý và Khai thác đường Cao tốc Đèo Cả,Người có liên quan của PTGD Lê Châu Thắng; PCT HĐQT Nguyễn Hữu Hùng; Thành viên HĐQT Võ Thuy Lĩnh; Thành viên HĐQT kiểm TGD Nguyễn Quang Huy; PTGD Nguyễn Quỳnh Mại; Kế toán trưởng Nguyễn Văn Án; Phụ trách quản trị công ty Trần Tân Huy; PTGD Thường trực Trần Văn Chí,"Bán hàng hóa, dịch vụDoanh thu khácDoanh thu hoạt động xây lắpDoanh thu thuê xeMua hàng hóa, dịch vụChi phí duy tu cao tốc",2.397.510.71865.480.1632.332.030.555-,310.909.091-310.909.09112.002.472.727,,,,
Công ty Cổ phân Xây dựng Đèo Cả,Công ty Cổ phân Quản lý và Khai thác đường Cao tốc Đèo Cả > Công ty Cổ phân Xây dựng Đèo Cả,Công ty Cổ phân Xây dựng Đèo Cả,"Người có liên quan của PCT HĐQT Nguyễn Hữu Hùng, thành viên Ban kiểm soát Cam Thị Minh Hải","Bán hàng hóa, dịch vụDoanh thu hoạt động xây lắpDoanh thu cho thuê thiết bị, phương tiện, văn phòngMua hàng hóa, dịch vụThuê thiết bị, phương tiệnChi phí vật tư, nhân công",88.177.621.33287.608.092.712569.528.62061.051.931.8852.902.503.41258.149.428.473,-,,,8.817762133287608e+62,
Công ty Cổ phân Đầu tư Hạ tầng Miền Bắc,Công ty Cổ phân Quản lý và Khai thác đường Cao tốc Đèo Cả > Công ty Cổ phân Đầu tư Hạ tầng Miền Bắc,Công ty Cổ phân Đầu tư Hạ tầng Miền Bắc,Người có liên quan của Trường Ban kiểm soát Nguyễn Minh Giang đến ngày 30/9/2021,Chi phí tài chínhChi phí lãi vay,-,5.504.876.7125.504.876.712,,,,5.504876712550488e+19
