row_label_raw,row_label_full,Trên 1 năm đến 5 năm,Tại ngày 31.12.2022 > Nợ gốcVND > 127.320.118.994,Tại ngày 31.12.2022 > Giá trị có khả năng thanh toánVND > 127.320.118.994,Phát sinh trong năm > TăngVND > 26.730.660.276,Phát sinh trong năm > GiảmVND > 117.719.491.282,Tại ngày 01.01.2022 > Nợ gốcVND > 218.308.950.000,Tại ngày 01.01.2022 > Giá trị có khả năng thanh toánVND > 218.308.950.000,numeric__Tại ngày 31.12.2022 > Nợ gốcVND > 127.320.118.994,numeric__Tại ngày 31.12.2022 > Giá trị có khả năng thanh toánVND > 127.320.118.994,numeric__Phát sinh trong năm > TăngVND > 26.730.660.276,numeric__Phát sinh trong năm > GiảmVND > 117.719.491.282,numeric__Tại ngày 01.01.2022 > Nợ gốcVND > 218.308.950.000,numeric__Tại ngày 01.01.2022 > Giá trị có khả năng thanh toánVND > 218.308.950.000
Bên liên quan,Bên liên quan,Bên liên quan,58.111.400.000,58.111.400.000,-,67.288.600.000,125.400.000.000,125.400.000.000,58111400000.0,58111400000.0,,67288600000.0,125400000000.0,125400000000.0
Công ty Cổ Phần Đầu tư Hải,Công ty Cổ Phần Đầu tư Hải,Công ty Cổ Phần Đầu tư Hải,,,,,,,,,,,,
Thạch B.O.T,Công ty Cổ Phần Đầu tư Hải > Thạch B.O.T,Thạch B.O.T,58.111.400.000,58.111.400.000,-,67.288.600.000,125.400.000.000,125.400.000.000,58111400000.0,58111400000.0,,67288600000.0,125400000000.0,125400000000.0
Bên thứ ba,Công ty Cổ Phần Đầu tư Hải > Bên thứ ba,Bên thứ ba,69.208.718.994,69.208.718.994,26.730.660.276,50.430.891.282,92.908.950.000,92.908.950.000,69208718994.0,69208718994.0,26730660276.0,50430891282.0,92908950000.0,92908950000.0
Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty Cổ Phần Đầu tư Hải > Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,44.000.000.000,44.000.000.000,-,48.000.000.000,92.000.000.000,92.000.000.000,44000000000.0,44000000000.0,,48000000000.0,92000000000.0,92000000000.0
NH TP Bank - mua xe ô tô,Công ty Cổ Phần Đầu tư Hải > NH TP Bank - mua xe ô tô,NH TP Bank - mua xe ô tô,686.350.000,686.350.000,-,222.600.000,908.950.000,908.950.000,686350000.0,686350000.0,,222600000.0,908950000.0,908950000.0
"NH TP Bank - mua xe ô tô, máy móc thiết bị","Công ty Cổ Phần Đầu tư Hải > NH TP Bank - mua xe ô tô, máy móc thiết bị","NH TP Bank - mua xe ô tô, máy móc thiết bị",24.522.368.994,24.522.368.994,26.730.660.276,2.208.291.282,-,-,24522368994.0,24522368994.0,26730660276.0,2208291282.0,,
Cộng,Công ty Cổ Phần Đầu tư Hải > Cộng,Cộng,127.320.118.994,127.320.118.994,26.730.660.276,117.719.491.282,218.308.950.000,218.308.950.000,127320118994.0,127320118994.0,26730660276.0,117719491282.0,218308950000.0,218308950000.0
