row_label_raw,row_label_full,col_0,31.12.2022 > Giá trị VND,31.12.2022 > Dự phòng VND,01.01.2022 > Giá trị VND,01.01.2022 > Dự phòng VND,31.12.2022 > VND,01.01.2022 > VND,numeric__31.12.2022 > Giá trị VND,numeric__31.12.2022 > Dự phòng VND,numeric__01.01.2022 > Giá trị VND,numeric__01.01.2022 > Dự phòng VND,numeric__31.12.2022 > VND,numeric__01.01.2022 > VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,117.874.048.252,-,11.600.983.258,-,117.874.048.252,11.600.983.258,117874048252.0,,11600983258.0,,117874048252.0,11600983258.0
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,469.257.409.580,(11.035.892.482),631.018.108.129,(11.035.892.482),458.221.517.098,619.982.215.647,469257409580.0,-11035892482.0,631018108129.0,-11035892482.0,458221517098.0,619982215647.0
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,33.422.245.873,(1.301.620.413),11.029.529.737,(1.301.620.413),32.120.625.460,9.727.909.324,33422245873.0,-1301620413.0,11029529737.0,-1301620413.0,32120625460.0,9727909324.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,342.106.740.615,(873.033.836),155.618.537.918,(873.033.836),341.233.706.779,154.745.504.082,342106740615.0,-873033836.0,155618537918.0,-873033836.0,341233706779.0,154745504082.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,3.132.520.030.000,-,2.932.165.900.000,-,3.132.520.030.000,2.932.165.900.000,3132520030000.0,,2932165900000.0,,3132520030000.0,2932165900000.0
Cộng,Cộng,Cộng,4.095.180.474.320,(13.210.546.731),3.741.433.059.042,(13.210.546.731),4.081.969.927.589,3.728.222.512.311,4095180474320.0,-13210546731.0,3741433059042.0,-13210546731.0,4081969927589.0,3728222512311.0
