row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2022VND,2021VND,,
Các khoản bị phạt,Các khoản bị phạt,Các khoản bị phạt,4.162.593,53.192.182,4162593.0,53192182.0
Các khoản khác,Các khoản khác,Các khoản khác,21.154.833,134.590,21154833.0,134590.0
Cộng,Cộng,Cộng,25.317.426,53.326.772,25317426.0,53326772.0
