row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2022VND,2021VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",431.128.918.526,314.619.680.605,431128918526.0,314619680605.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,274.910.987.499,258.286.508.563,274910987499.0,258286508563.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,42.789.589.206,39.974.817.936,42789589206.0,39974817936.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,9.905.588.890,6.003.570.483,9905588890.0,6003570483.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,99.235.719.756,78.839.346.375,99235719756.0,78839346375.0
Cộng,Cộng,Cộng,857.970.803.877,697.723.923.962,857970803877.0,697723923962.0
