row_label_raw,row_label_full,col_0,31.12.2022VND,01.01.2022VND,numeric__31.12.2022VND,numeric__01.01.2022VND
"Cộng cụ, dùng cụ xuất dùng","Cộng cụ, dùng cụ xuất dùng","Cộng cụ, dùng cụ xuất dùng",207.302.703,168.140.464,207302703.0,168140464.0
"Chi phí sửa chữa, bảo hiểm xe","Chi phí sửa chữa, bảo hiểm xe","Chi phí sửa chữa, bảo hiểm xe",319.930.406,261.848.362,319930406.0,261848362.0
Các khoản khác,Các khoản khác,Các khoản khác,798.952.466,-,798952466.0,
Cộng,Cộng,Cộng,1.326.185.575,429.988.826,1326185575.0,429988826.0
