row_label_raw,row_label_full,Năm 2021,Đà NẵngVND,HuếVND,Phú YênKhánh HòaVND,Bắc GiangLạng SơnVND,Tiền GiangVND,Tổng cộngVND,numeric__Đà NẵngVND,numeric__HuếVND,numeric__Phú YênKhánh HòaVND,numeric__Bắc GiangLạng SơnVND,numeric__Tiền GiangVND,numeric__Tổng cộngVND
Doanh thu thuần vềbán hàng và cung cấpdịch vụ ra bên ngoài,Doanh thu thuần vềbán hàng và cung cấpdịch vụ ra bên ngoài,Doanh thu thuần vềbán hàng và cung cấpdịch vụ ra bên ngoài,257.356.500.593,59.254.669.092,234.070.477.900,47.842.900.908,382.745.862.953,981.270.411.446,257356500593.0,59254669092.0,234070477900.0,47842900908.0,382745862953.0,981270411446.0
Tài sản bộ phậnTổng chi phí đã phátsinh để mua tài sảncố định và các tài sảndài hạn khác,Tài sản bộ phậnTổng chi phí đã phátsinh để mua tài sảncố định và các tài sảndài hạn khác,Tài sản bộ phậnTổng chi phí đã phátsinh để mua tài sảncố định và các tài sảndài hạn khác,,,,,,3.813.662.996.428(8.476.213.317),,,,,,
Năm 2022,Năm 2022,Năm 2022,Đà NẵngVND,HuếVND,Phú YênKhánh HòaVND,Bắc GiangLạng SơnVND,Địa bàn khácVND,Tổng cộngVND,,,,,,
Doanh thu thuần vềbán hàng và cung cấpdịch vụ ra bên ngoài,Năm 2022 > Doanh thu thuần vềbán hàng và cung cấpdịch vụ ra bên ngoài,Doanh thu thuần vềbán hàng và cung cấpdịch vụ ra bên ngoài,140.417.533.165,39.992.171.130,604.826.511.582,60.787.403.437,107.209.579.657,953.233.198.971,140417533165.0,39992171130.0,604826511582.0,60787403437.0,107209579657.0,953233198971.0
Tài sản bộ phậnTổng chi phí đã phátsinh để mua tài sảncố định và các tài sảndài hạn khác,Tài sản bộ phậnTổng chi phí đã phátsinh để mua tài sảncố định và các tài sảndài hạn khác,Tài sản bộ phậnTổng chi phí đã phátsinh để mua tài sảncố định và các tài sảndài hạn khác,,,,,,4.361.706.596.018(76.001.138.529),,,,,,
