row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2022VND,01.01.2022VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2022VND,numeric__01.01.2022VND
PHẢI THU KHÁCH HÀNG DÀI HẠN,PHẢI THU KHÁCH HÀNG DÀI HẠN,PHẢI THU KHÁCH HÀNG DÀI HẠN,,,3.094.427.531,3.094.427.531,,,3094427531.0,3094427531.0
Công ty Cổ phần Đầu tư Đèo Cà,Công ty Cổ phần Đầu tư Đèo Cà,Công ty Cổ phần Đầu tư Đèo Cà,Công ty con,Phải thu thi công hoạt động xây lắp,3.094.427.531,3.094.427.531,,,3094427531.0,3094427531.0
PHẢI THU DÀI HẠN KHÁC,PHẢI THU DÀI HẠN KHÁC,PHẢI THU DÀI HẠN KHÁC,,,221.530.970.000,-,,,221530970000.0,
Công ty Cổ phần Tập Đoàn Đèo Cà,Công ty Cổ phần Tập Đoàn Đèo Cà,Công ty Cổ phần Tập Đoàn Đèo Cà,Công ty mẹ,Phải thu hợp đồng hợp tác kinh doanh,221.530.970.000,-,,,221530970000.0,
VAY VÀ NỘ THUÊ TÀI CHÍNH DÀI HẠN,VAY VÀ NỘ THUÊ TÀI CHÍNH DÀI HẠN,VAY VÀ NỘ THUÊ TÀI CHÍNH DÀI HẠN,,,58.111.400.000,125.400.000.000,,,58111400000.0,125400000000.0
Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Cổ đông lớn,Vay dài hạn,58.111.400.000,125.400.000.000,,,58111400000.0,125400000000.0
