row_label_raw,row_label_full,col_0,Tại ngày 31.12.2022 > Nợ gốcVND,Tại ngày 31.12.2022 > Giá trị có khả năng thanh toánVND,Phát sinh trong năm > TăngVND,Phát sinh trong năm > GiảmVND,Tại ngày 01.01.2022 > Nợ gốcVND,Tại ngày 01.01.2022 > Giá trị có khả năng thanh toánVND,numeric__Tại ngày 31.12.2022 > Nợ gốcVND,numeric__Tại ngày 31.12.2022 > Giá trị có khả năng thanh toánVND,numeric__Phát sinh trong năm > TăngVND,numeric__Phát sinh trong năm > GiảmVND,numeric__Tại ngày 01.01.2022 > Nợ gốcVND,numeric__Tại ngày 01.01.2022 > Giá trị có khả năng thanh toánVND
Bên liên quanCông ty Cổ phần tập đoàn Đẻo CảCông ty Cổ Phần Đầu tư Hải Thạch B.O.T,Bên liên quanCông ty Cổ phần tập đoàn Đẻo CảCông ty Cổ Phần Đầu tư Hải Thạch B.O.T,Bên liên quanCông ty Cổ phần tập đoàn Đẻo CảCông ty Cổ Phần Đầu tư Hải Thạch B.O.T,55.036.895.603,55.036.895.603,70.300.000.000,53.995.000.000,38.731.895.603,38.731.895.603,55036895603.0,55036895603.0,70300000000.0,53995000000.0,38731895603.0,38731895603.0
Bên liên quanCông ty Cổ phần tập đoàn Đẻo CảCông ty Cổ Phần Đầu tư Hải Thạch B.O.T,Bên liên quanCông ty Cổ phần tập đoàn Đẻo CảCông ty Cổ Phần Đầu tư Hải Thạch B.O.T,Bên liên quanCông ty Cổ phần tập đoàn Đẻo CảCông ty Cổ Phần Đầu tư Hải Thạch B.O.T,55.036.895.603,55.036.895.603,70.300.000.000,51.995.000.000,36.731.895.603,36.731.895.603,55036895603.0,55036895603.0,70300000000.0,51995000000.0,36731895603.0,36731895603.0
Bên thứ baNH CôngThương CN Đà NẵngVay ngắn hạn NH TP Bank-CN,Bên thứ baNH CôngThương CN Đà NẵngVay ngắn hạn NH TP Bank-CN,Bên thứ baNH CôngThương CN Đà NẵngVay ngắn hạn NH TP Bank-CN,-,-,-,2.000.000.000,2.000.000.000,2.000.000.000,,,,2000000000.0,2000000000.0,2000000000.0
Bên thứ baNH CôngThương CN Đà NẵngVay ngắn hạn NH TP Bank-CN,Bên thứ baNH CôngThương CN Đà NẵngVay ngắn hạn NH TP Bank-CN,Bên thứ baNH CôngThương CN Đà NẵngVay ngắn hạn NH TP Bank-CN,173.157.809.219,173.157.809.219,380.895.858.795,402.265.813.291,194.527.763.715,194.527.763.715,173157809219.0,173157809219.0,380895858795.0,402265813291.0,194527763715.0,194527763715.0
Bên thứ baNH CôngThương CN Đà NẵngVay ngắn hạn NH TP Bank-CN,Bên thứ baNH CôngThương CN Đà NẵngVay ngắn hạn NH TP Bank-CN,Bên thứ baNH CôngThương CN Đà NẵngVay ngắn hạn NH TP Bank-CN,112.320.401.051,112.320.401.051,239.282.679.503,266.087.973.553,139.125.695.101,139.125.695.101,112320401051.0,112320401051.0,239282679503.0,266087973553.0,139125695101.0,139125695101.0
"Thăng Long HNCán bộ, công nhân viên","Thăng Long HNCán bộ, công nhân viên","Thăng Long HNCán bộ, công nhân viên",57.996.522.671,57.996.522.671,141.613.179.292,135.957.950.133,52.341.293.512,52.341.293.512,57996522671.0,57996522671.0,141613179292.0,135957950133.0,52341293512.0,52341293512.0
"Thăng Long HNCán bộ, công nhân viên","Thăng Long HNCán bộ, công nhân viên","Thăng Long HNCán bộ, công nhân viên",2.840.885.497,2.840.885.497,-,219.889.605,3.060.775.102,3.060.775.102,2840885497.0,2840885497.0,,219889605.0,3060775102.0,3060775102.0
Cộng,Cộng,Cộng,228.194.704.822,228.194.704.822,451.195.858.795,456.260.813.291,233.259.659.318,233.259.659.318,228194704822.0,228194704822.0,451195858795.0,456260813291.0,233259659318.0,233259659318.0
