row_label_raw,row_label_full,Mãsố,col_1,Thuyếtminh,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__col_1,numeric__Thuyếtminh,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
Mãsố,Mãsố,Mãsố,,Thuyếtminh,2022VND,2021VND,,,,
51,Mãsố > 51,51,Chi phí thuế thu nhập doanh nghiệp (“TNDN”) hiện hành,VI.9,33.124.634.560,50.178.806.699,,,33124634560.0,50178806699.0
52,52,52,Chi phí thuế TNDN hoãn lại,,,,,,,
60,52 > 60,60,Lợi nhuận sau thuế TNDN,,167.397.269.868,229.716.169.311,,,167397269868.0,229716169311.0
