row_label_raw,row_label_full,col_0,col_1,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__col_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,,2022VND,2021VND,,,
Tiền lương,Tiền lương,Tiền lương,,3.891.286.232,1.385.807.453,,3891286232.0,1385807453.0
Nguyễn Quang Huy,Nguyễn Quang Huy,Nguyễn Quang Huy,Tổng giám đốc,910.000.000,315.000.000,,910000000.0,315000000.0
Trần Văn Chí,Trần Văn Chí,Trần Văn Chí,Phó Tổng giám đốc thường trực,636.286.232,-,,636286232.0,
Võ Ngọc Trung,Võ Ngọc Trung,Võ Ngọc Trung,Phó Tổng giám đốc,520.000.000,400.000.000,,520000000.0,400000000.0
Lê Châu Thắng,Lê Châu Thắng,Lê Châu Thắng,Phó Tổng giám đốc,410.000.000,-,,410000000.0,
Trần Văn Dũng,Trần Văn Dũng,Trần Văn Dũng,Phó Tổng giám đốc,450.000.000,264.285.714,,450000000.0,264285714.0
Nguyễn Quỳnh Mai,Nguyễn Quỳnh Mai,Nguyễn Quỳnh Mai,Phó Tổng giám đốc,455.000.000,46.521.739,,455000000.0,46521739.0
Nguyễn Văn Ân,Nguyễn Văn Ân,Nguyễn Văn Ân,Kế toán trường,510.000.000,360.000.000,,510000000.0,360000000.0
