row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2020 VND,1/1/2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2020 VND,numeric__1/1/2020 VND
Tài sản dài hạn(200 = 210 + 220 + 230 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 230 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 230 + 240 + 250 + 260),200,,19.084.600.246.322,19.586.255.455.000,200.0,,19084600246322.0,19586255455000.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,5.754.196.695,6.742.857.595,210.0,,5754196695.0,6742857595.0
Phải thu từ cho vay dài hạn,Phải thu từ cho vay dài hạn,Phải thu từ cho vay dài hạn,215,,-,545.312.000,215.0,,,545312000.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,V.3(b),5.754.196.695,6.197.545.595,216.0,,5754196695.0,6197545595.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,7.638.105.002.753,8.729.549.347.732,220.0,,7638105002753.0,8729549347732.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,V.6,7.576.206.866.426,8.658.937.515.564,221.0,,7576206866426.0,8658937515564.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,16.978.295.307.142,16.824.777.629.185,222.0,,16978295307142.0,16824777629185.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(9.402.088.440.716),(8.165.840.113.621),223.0,,-9402088440716.0,-8165840113621.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,V.7,61.898.136.327,70.611.832.168,227.0,,61898136327.0,70611832168.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,176.146.314.953,175.341.470.053,228.0,,176146314953.0,175341470053.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(114.248.178.626),(104.729.637.885),229.0,,-114248178626.0,-104729637885.0
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,V.8,59.101.608.904,60.967.035.923,230.0,,59101608904.0,60967035923.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,77.501.658.989,77.501.658.989,231.0,,77501658989.0,77501658989.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(18.400.050.085),(16.534.623.066),232.0,,-18400050085.0,-16534623066.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,172.902.613.971,158.002.285.957,240.0,,172902613971.0,158002285957.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,V.9,172.902.613.971,158.002.285.957,242.0,,172902613971.0,158002285957.0
Các khoản đầu tư tài chính dài hạn,Các khoản đầu tư tài chính dài hạn,Các khoản đầu tư tài chính dài hạn,250,,10.726.805.860.481,10.220.035.050.693,250.0,,10726805860481.0,10220035050693.0
Đầu tư vào các công ty con,Đầu tư vào các công ty con,Đầu tư vào các công ty con,251,V.4(b),10.115.756.530.626,9.609.186.706.638,251.0,,10115756530626.0,9609186706638.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,V.4(b),400.369.808.669,400.369.808.669,252.0,,400369808669.0,400369808669.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,V.4(b),18.300.000.000,18.300.000.000,253.0,,18300000000.0,18300000000.0
Dự phòng giảm giá đầu tư tài chính dài hạn,Dự phòng giảm giá đầu tư tài chính dài hạn,Dự phòng giảm giá đầu tư tài chính dài hạn,254,V.4(b),(7.620.478.814),(7.821.464.614),254.0,,-7620478814.0,-7821464614.0
Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,255,V.4(a),200.000.000.000,200.000.000.000,255.0,,200000000000.0,200000000000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,481.930.963.518,410.958.877.100,260.0,,481930963518.0,410958877100.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,V.10(b),457.076.792.798,387.424.859.768,261.0,,457076792798.0,387424859768.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,V.11,24.854.170.720,23.534.017.332,262.0,,24854170720.0,23534017332.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,43.016.376.910.393,39.415.110.695.231,270.0,,43016376910393.0,39415110695231.0
