row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2020 VND,2019 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2020 VND,numeric__2019 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,51.591.632.836.823,50.822.277.571.090,1.0,,51591632836823.0,50822277571090.0
Các khoản giám trừ doanh thu,Các khoản giám trừ doanh thu,Các khoản giám trừ doanh thu,02,VI.1,59.640.693.105,50.767.036.640,2.0,,59640693105.0,50767036640.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,VI.1,51.531.992.143.718,50.771.510.534.450,10.0,,51531992143718.0,50771510534450.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,VI.2,26.120.319.280.754,25.736.367.936.729,11.0,,26120319280754.0,25736367936729.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),20,,25.411.672.862.964,25.035.142.597.721,20.0,,25411672862964.0,25035142597721.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,VI.3,1.073.060.130.924,773.077.891.495,21.0,,1073060130924.0,773077891495.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,VI.4,246.959.253.502,130.431.951.674,22.0,,246959253502.0,130431951674.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,108.283.456.807,71.983.360.977,23.0,,108283456807.0,71983360977.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,VI.5,12.362.401.883.240,12.422.237.224.199,25.0,,12362401883240.0,12422237224199.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,VI.6,912.116.412.115,964.848.126.716,26.0,,912116412115.0,964848126716.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,12.963.255.445.031,12.290.703.186.627,30.0,,12963255445031.0,12290703186627.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,VI.7,108.033.981.038,118.809.957.905,31.0,,108033981038.0,118809957905.0
Chi phí khác,Chi phí khác,Chi phí khác,32,VI.8,75.187.182.376,98.356.079.077,32.0,,75187182376.0,98356079077.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,32.846.798.662,20.453.878.828,40.0,,32846798662.0,20453878828.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,12.996.102.243.693,12.311.157.065.455,50.0,,12996102243693.0,12311157065455.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,VI.10,2.268.694.248.353,2.217.172.815.691,51.0,,2268694248353.0,2217172815691.0
(Lợi ích)/chi phí thuế TNDN hoãn lại,(Lợi ích)/chi phí thuế TNDN hoãn lại,(Lợi ích)/chi phí thuế TNDN hoãn lại,52,VI.10,(1.320.153.388),8.824.253.740,52.0,,-1320153388.0,8824253740.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,10.728.728.148.728,10.085.159.996.024,60.0,,10728728148728.0,10085159996024.0
