row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
▪ Bán thành phẩm,Tổng doanh thu > ▪ Bán thành phẩm,▪ Bán thành phẩm,51.019.355.572.355,50.163.071.024.539,51019355572355.0,50163071024539.0
▪ Bán hàng hóa,Tổng doanh thu > ▪ Bán hàng hóa,▪ Bán hàng hóa,443.837.768.893,522.816.432.676,443837768893.0,522816432676.0
▪ Các dịch vụ khác,Tổng doanh thu > ▪ Các dịch vụ khác,▪ Các dịch vụ khác,39.337.724.967,45.941.841.010,39337724967.0,45941841010.0
▪ Cho thuê bất động sản đầu tư,Tổng doanh thu > ▪ Cho thuê bất động sản đầu tư,▪ Cho thuê bất động sản đầu tư,8.550.628.654,10.781.348.335,8550628654.0,10781348335.0
▪ Doanh thu khác,Tổng doanh thu > ▪ Doanh thu khác,▪ Doanh thu khác,80.551.141.954,79.666.924.530,80551141954.0,79666924530.0
,,,51.591.632.836.823,50.822.277.571.090,51591632836823.0,50822277571090.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
▪ Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu > ▪ Chiết khấu thương mại,▪ Chiết khấu thương mại,45.343.302.615,34.988.189.516,45343302615.0,34988189516.0
▪ Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > ▪ Hàng bán bị trả lại,▪ Hàng bán bị trả lại,14.297.390.490,15.778.847.124,14297390490.0,15778847124.0
,,,59.640.693.105,50.767.036.640,59640693105.0,50767036640.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,51.531.992.143.718,50.771.510.534.450,51531992143718.0,50771510534450.0
