row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụvà dụng cụVND,Chi phítrả trước khácVND,TổngcộngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụvà dụng cụVND,numeric__Chi phítrả trước khácVND,numeric__TổngcộngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,205.841.527.310,136.283.131.359,45.300.201.099,387.424.859.768,205841527310.0,136283131359.0,45300201099.0,387424859768.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,654.668.100,162.224.993.964,13.647.765.844,176.527.427.908,654668100.0,162224993964.0,13647765844.0,176527427908.0
Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,17.653.734.451,27.000.000,-,17.680.734.451,17653734451.0,27000000.0,,17680734451.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(6.458.236.511),(91.484.828.920),(26.613.163.898),(124.556.229.329),-6458236511.0,-91484828920.0,-26613163898.0,-124556229329.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,217.691.693.350,207.050.296.403,32.334.803.045,457.076.792.798,217691693350.0,207050296403.0,32334803045.0,457076792798.0
