row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020VND > 132.498.697.408,Phải nộpVND > 2.289.058.803.979,Đã nộpVND > (2.278.476.982.939),31/12/2020VND > 143.080.518.448,numeric__1/1/2020VND > 132.498.697.408,numeric__Phải nộpVND > 2.289.058.803.979,numeric__Đã nộpVND > (2.278.476.982.939),numeric__31/12/2020VND > 143.080.518.448
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,7.128.920.841,111.716.976.381,(116.817.749.603),2.028.147.619,7128920841.0,111716976381.0,-116817749603.0,2028147619.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,444.290.449.035,2.268.694.248.353,(2.244.091.000.963),468.893.696.425,444290449035.0,2268694248353.0,-2244091000963.0,468893696425.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,13.352.313.548,271.308.528.990,(250.546.607.647),34.114.234.891,13352313548.0,271308528990.0,-250546607647.0,34114234891.0
Thuế khác,Thuế khác,Thuế khác,1.886.803.185,21.063.081.115,(22.505.764.530),444.119.770,1886803185.0,21063081115.0,-22505764530.0,444119770.0
,,,599.157.184.017,4.961.841.638.818,(4.912.438.105.682),648.560.717.153,599157184017.0,4961841638818.0,-4912438105682.0,648560717153.0
