row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2020 VND > (490.944.099.907) > 957.162.717.036,2019 VND > (52.196.489.629) > 1.011.235.212.807,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2020 VND > (490.944.099.907) > 957.162.717.036,numeric__2019 VND > (52.196.489.629) > 1.011.235.212.807
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,,(1.513.364.363),(1.876.006.142),61.0,,-1513364363.0,-1876006142.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,V.1,464.705.252.766,957.162.717.036,70.0,,464705252766.0,957162717036.0
