row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Phải thu ngắn hạn của khách hàng không phải là bên liên quan,a. Phải thu ngắn hạn của khách hàng không phải là bên liên quan,a. Phải thu ngắn hạn của khách hàng không phải là bên liên quan,8.491.609.846.250,9.306.475.449.855,8491609846250.0,9306475449855.0
Tập đoàn Xăng dầu Việt Nam,Tập đoàn Xăng dầu Việt Nam,Tập đoàn Xăng dầu Việt Nam,4.203.850.123.024,5.414.100.168.895,4203850123024.0,5414100168895.0
Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,532.507.901.832,594.293.949.892,532507901832.0,594293949892.0
Tổng Công ty Thương mại Xuất nhập khẩu,Tổng Công ty Thương mại Xuất nhập khẩu,Tổng Công ty Thương mại Xuất nhập khẩu,527.744.118.932,112.886.952.350,527744118932.0,112886952350.0
Thanh Lễ - CTCP,Thanh Lễ - CTCP,Thanh Lễ - CTCP,,,,
Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,Thanh Lễ - CTCP > Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,517.106.943.696,400.719.751.518,517106943696.0,400719751518.0
Công ty Cổ phần Thương mại Dầu khí Đồng Tháp,Thanh Lễ - CTCP > Công ty Cổ phần Thương mại Dầu khí Đồng Tháp,Công ty Cổ phần Thương mại Dầu khí Đồng Tháp,330.697.034.073,265.105.762.035,330697034073.0,265105762035.0
Công ty Cổ phần Nhiên liệu bay Petrolimex,Thanh Lễ - CTCP > Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,324.666.436.063,423.154.934.245,324666436063.0,423154934245.0
Công ty TNHH MTV Tổng Công ty Xăng dầu Quân đội,Thanh Lễ - CTCP > Công ty TNHH MTV Tổng Công ty Xăng dầu Quân đội,Công ty TNHH MTV Tổng Công ty Xăng dầu Quân đội,312.116.897.619,538.464.576.455,312116897619.0,538464576455.0
Công ty TNHH Xăng dầu Hồng Đức,Thanh Lễ - CTCP > Công ty TNHH Xăng dầu Hồng Đức,Công ty TNHH Xăng dầu Hồng Đức,237.536.051.004,-,237536051004.0,
Công ty TNHH Thương mại và Dịch vụ Tổng hợp,Thanh Lễ - CTCP > Công ty TNHH Thương mại và Dịch vụ Tổng hợp,Công ty TNHH Thương mại và Dịch vụ Tổng hợp,157.604.267.101,169.498.481.174,157604267101.0,169498481174.0
Hòa Khánh,Hòa Khánh,Hòa Khánh,,,,
Vietsea Company Pte. Ltd.,Hòa Khánh > Vietsea Company Pte. Ltd.,Vietsea Company Pte. Ltd.,138.429.257.812,94.295.860.243,138429257812.0,94295860243.0
Cục Xăng dầu - Tổng cục Hậu cần,Hòa Khánh > Cục Xăng dầu - Tổng cục Hậu cần,Cục Xăng dầu - Tổng cục Hậu cần,-,255.697.104.970,,255697104970.0
Các khách hàng khác,Hòa Khánh > Các khách hàng khác,Các khách hàng khác,1.209.350.815.094,1.038.257.908.078,1209350815094.0,1038257908078.0
b. Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),Hòa Khánh > b. Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),b. Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),3.402.971.759.045,4.679.693.458.726,3402971759045.0,4679693458726.0
,,,11.894.581.605.295,13.986.168.908.581,11894581605295.0,13986168908581.0
