row_label_raw,row_label_full,Đầu tư nằm giữ đến ngày đáo hạn,Số cuối năm > Giá gốc,Số cuối năm > VNDGiá trị ghi số,Số đầu năm > Giá gốc,Số đầu năm > VNDGiá trị ghi số,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VNDGiá trị ghi số,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VNDGiá trị ghi số
- Tiền gửi có kỳ hạn,- Tiền gửi có kỳ hạn,- Tiền gửi có kỳ hạn,14.022.266.010.000,14.022.266.010.000,21.121.666.010.000,21.121.666.010.000,14022266010000.0,14022266010000.0,21121666010000.0,21121666010000.0
,,,14.022.266.010.000,14.022.266.010.000,21.121.666.010.000,21.121.666.010.000,14022266010000.0,14022266010000.0,21121666010000.0,21121666010000.0
