row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,735.998.810.618,9.639.335.022.241,,1.0,735998810618.0,9639335022241.0
2.,2.,2.,Điều chính cho các khoản:,Điều chính cho các khoản:,Điều chính cho các khoản:,Điều chính cho các khoản:,,,,
2.,2. > 2.,2.,Khấu hao tài sản cố định,02,2.220.785.070.228,2.270.282.119.116,,2.0,2220785070228.0,2270282119116.0
2.,2. > 2.,2.,Các khoản dự phòng,03,(124.701.023.287),(18.013.539.001),,3.0,-124701023287.0,-18013539001.0
2.,2. > 2.,2.,Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,04,(265.743.829.795),(870.017.280.597),,4.0,-265743829795.0,-870017280597.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(1.640.115.576.192),(1.601.232.707.839),,5.0,-1640115576192.0,-1601232707839.0
2.,2. > 2.,2.,Chi phí lãi vay,06,260.793.426.455,287.654.759.616,,6.0,260793426455.0,287654759616.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,1.187.016.878.027,9.708.008.373.536,,8.0,1187016878027.0,9708008373536.0
3.,2. > 3.,3.,Giảm các khoản phải thu,09,2.337.262.716.622,1.891.888.380.800,,9.0,2337262716622.0,1891888380800.0
3.,2. > 3.,3.,(Tăng)/giảm hàng tồn kho,10,(236.347.326.513),1.299.332.535.413,,10.0,-236347326513.0,1299332535413.0
3.,2. > 3.,3.,"(Giảm)/tăng các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,(674.629.889.145),585.397.290.797,,11.0,-674629889145.0,585397290797.0
3.,2. > 3.,3.,(Tăng)/giảm chi phí trả trước,12,(1.660.659.099.755),35.558.203.646,,12.0,-1660659099755.0,35558203646.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(227.416.165.273),(233.996.226.319),,14.0,-227416165273.0,-233996226319.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(522.547.687.110),(886.536.010.557),,15.0,-522547687110.0,-886536010557.0
3.,2. > 3.,3.,Tiền thu khác từ hoạt động kinh doanh,16,-,1.023.000.000,,16.0,,1023000000.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(283.149.607.250),(727.342.206.159),,17.0,-283149607250.0,-727342206159.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,(80.470.180.397),11.673.333.341.157,,20.0,-80470180397.0,11673333341157.0
II.,II.,II.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(520.909.152.211),(229.573.163.895),,21.0,-520909152211.0,-229573163895.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,1.511.000.000,1.468.818.182,,22.0,1511000000.0,1468818182.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(24.507.600.000.000),(29.789.400.000.000),,23.0,-24507600000000.0,-29789400000000.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,31.607.000.000.000,10.840.000.000.000,,24.0,31607000000000.0,10840000000000.0
5.,II. > 5.,5.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,1.409.758.161.175,1.303.447.256.983,,27.0,1409758161175.0,1303447256983.0
5.,II. > 5.,5.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,7.989.760.008.964,(17.874.057.088.730),,30.0,7989760008964.0,-17874057088730.0
