row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Phần mềm vi tính VND,Tổng cộng VND,numeric__Quyền sử dụng đất VND,numeric__Phần mềm vi tính VND,numeric__Tổng cộng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Tại ngày 1 tháng 1 năm 2024 và ngày 31 tháng 12 năm 2024,Nguyên giá > Tại ngày 1 tháng 1 năm 2024 và ngày 31 tháng 12 năm 2024,Tại ngày 1 tháng 1 năm 2024 và ngày 31 tháng 12 năm 2024,273.972.359.808,9.905.776.000,283.878.135.808,273972359808.0,9905776000.0,283878135808.0
Giá trị khấu hao lũy kê,Giá trị khấu hao lũy kê,Giá trị khấu hao lũy kê,Giá trị khấu hao lũy kê,Giá trị khấu hao lũy kê,Giá trị khấu hao lũy kê,,,
Tại ngày 1 tháng 1 năm 2024,Giá trị khấu hao lũy kê > Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,42.640.616.772,5.427.778.667,48.068.395.439,42640616772.0,5427778667.0,48068395439.0
Khấu hao trong năm,Giá trị khấu hao lũy kê > Khấu hao trong năm,Khấu hao trong năm,7.154.589.990,1.492.665.778,8.647.255.768,7154589990.0,1492665778.0,8647255768.0
Tại ngày 31 tháng 12 năm 2024,Giá trị khấu hao lũy kê > Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,49.795.206.762,6.920.444.445,56.715.651.207,49795206762.0,6920444445.0,56715651207.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Tại ngày 1 tháng 1 năm 2024,Giá trị còn lại > Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,231.331.743.036,4.477.997.333,235.809.740.369,231331743036.0,4477997333.0,235809740369.0
Tại ngày 31 tháng 12 năm 2024,Giá trị còn lại > Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,224.177.153.046,2.985.331.555,227.162.484.601,224177153046.0,2985331555.0,227162484601.0
