row_label_raw,row_label_full,col_0,Tại ngày1.1.2024VND,Số phải thu trong nămVND,Số đã thực thu trong nămVND,Số đã cán trừ trong nămVND,Hoàn thuế trong nămVND,Tại ngày31.12.2024VND,numeric__Tại ngày1.1.2024VND,numeric__Số phải thu trong nămVND,numeric__Số đã thực thu trong nămVND,numeric__Số đã cán trừ trong nămVND,numeric__Hoàn thuế trong nămVND,numeric__Tại ngày31.12.2024VND
(a) Thuế và các khoản phải thuThuế GTGT được khấu trừ,(a) Thuế và các khoản phải thuThuế GTGT được khấu trừ,(a) Thuế và các khoản phải thuThuế GTGT được khấu trừ,575.488.441.164,1.996.541.346.126,-,(719.197.347.379),(965.632.000.000),887.200.439.911,575488441164.0,1996541346126.0,,-719197347379.0,-965632000000.0,887200439911.0
,,,Tại ngày1.1.2024VND,Số phải nộp trong nămVND,Số đã thực nộp trong nămVND,Số đã cán trừ trong nămVND,Hoàn thuế trong nămVND,Tại ngày31.12.2024VND,,,,,,
(b) Thuế và các khoản phải nộpThuế GTGT hàng bán trong nước,(b) Thuế và các khoản phải nộpThuế GTGT hàng bán trong nước,(b) Thuế và các khoản phải nộpThuế GTGT hàng bán trong nước,-,719.197.347.379,-,(719.197.347.379),-,-,,719197347379.0,,-719197347379.0,,
Thuế GTGT hàng nhập khẩu,Thuế GTGT hàng nhập khẩu,Thuế GTGT hàng nhập khẩu,5.283.034.432,1.092.661.874.641,(1.027.203.015.966),-,-,70.741.893.107,5283034432.0,1092661874641.0,-1027203015966.0,,,70741893107.0
"Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",148.584.109,2.573.916.091,(2.372.946.756),-,-,349.553.444,148584109.0,2573916091.0,-2372946756.0,,,349553444.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,53.374.624.491,106.682.329.798,(53.374.624.491),-,-,106.682.329.798,53374624491.0,106682329798.0,-53374624491.0,,,106682329798.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,758.269.025,9.341.938.604,(7.841.467.170),-,-,2.258.740.459,758269025.0,9341938604.0,-7841467170.0,,,2258740459.0
Khác,Khác,Khác,-,1.261.484.157,(1.207.782.647),-,-,53.701.510,,1261484157.0,-1207782647.0,,,53701510.0
,,,59.564.512.057,1.931.718.890.670,(1.091.999.837.030),(719.197.347.379),-,180.086.218.318,59564512057.0,1931718890670.0,-1091999837030.0,-719197347379.0,,180086218318.0
