row_label_raw,row_label_full,Mã số,TÀI SẢN (tiếp theo),Thuyết minh,Tại ngày 31 tháng 12 năm > 2024 VND,Tại ngày 31 tháng 12 năm > 2023 VND,numeric__TÀI SẢN (tiếp theo),numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2024 VND,numeric__Tại ngày 31 tháng 12 năm > 2023 VND
200,200,200,TÀI SẢN DÀI HẠN,,3.598.141.497.834,3.220.701.257.363,,,3598141497834.0,3220701257363.0
210,210,210,Khoản phải thu dài hạn,,1.337.705.464,5.500.000,,,1337705464.0,5500000.0
216,216,216,Phải thu dài hạn khác,,1.337.705.464,5.500.000,,,1337705464.0,5500000.0
220,220,220,Tài sản cố định,,1.778.617.518.906,2.093.751.334.604,,,1778617518906.0,2093751334604.0
221,221,221,Tài sản cố định hữu hình,12(a),1.551.455.034.305,1.820.581.376.704,,,1551455034305.0,1820581376704.0
222,222,222,Nguyên giá,,4.816.575.386.498,4.745.031.904.603,,,4816575386498.0,4745031904603.0
223,223,223,Giá trị khấu hao lũy kế,,(3.265.120.352.193),(2.924.450.527.899),,,-3265120352193.0,-2924450527899.0
224,224,224,Tài sản cố định thuê tài chính,12(b),-,37.360.217.531,,,,37360217531.0
225,225,225,Nguyên giá,,-,41.899.309.383,,,,41899309383.0
226,226,226,Giá trị khấu hao lũy kế,,-,(4.539.091.852),,,,-4539091852.0
227,227,227,Tài sản cố định vô hình,12(c),227.162.484.601,235.809.740.369,,,227162484601.0,235809740369.0
228,228,228,Nguyên giá,,283.878.135.808,283.878.135.808,,,283878135808.0,283878135808.0
229,229,229,Giá trị khấu hao lũy kế,,(56.715.651.207),(48.068.395.439),,,-56715651207.0,-48068395439.0
240,240,240,Tài sản dở dang dài hạn,,207.764.101.772,288.273.987.692,,,207764101772.0,288273987692.0
242,242,242,Chi phí xây dựng cơ bản dở dang,13,207.764.101.772,288.273.987.692,,13.0,207764101772.0,288273987692.0
250,250,250,Đầu tư tài chính dài hạn,,1.279.491.155.000,758.150.000.000,,,1279491155000.0,758150000000.0
251,251,251,Đầu tư vào công ty con,4(c),754.970.000.000,754.970.000.000,,,754970000000.0,754970000000.0
255,255,255,Đầu tư nắm giữ đến ngày đáo hạn,4(b),524.521.155.000,3.180.000.000,,,524521155000.0,3180000000.0
260,260,260,Tài sản dài hạn khác,,330.931.016.692,80.520.435.067,,,330931016692.0,80520435067.0
261,261,261,Chi phí trả trước dài hạn,11(b),330.931.016.692,80.520.435.067,,,330931016692.0,80520435067.0
270,270,270,TỔNG TÀI SẢN,,13.318.983.743.543,12.475.198.275.999,,,13318983743543.0,12475198275999.0
