row_label_raw,row_label_full,col_0,2024 > Giá gốc VND,2024 > Giá trị ghi sở VND,2023 > Giá gốc VND,2023 > Giá trị ghi sở VND,numeric__2024 > Giá gốc VND,numeric__2024 > Giá trị ghi sở VND,numeric__2023 > Giá gốc VND,numeric__2023 > Giá trị ghi sở VND
(i) Ngắn hạn Tiền gửi có kỳ hạn (*),(i) Ngắn hạn Tiền gửi có kỳ hạn (*),(i) Ngắn hạn Tiền gửi có kỳ hạn (*),247.121.049.214,247.121.049.214,289.604.247.468,289.604.247.468,247121049214.0,247121049214.0,289604247468.0,289604247468.0
(ii) Dài hạn Trái phiếu (**),(ii) Dài hạn Trái phiếu (**),(ii) Dài hạn Trái phiếu (**),524.521.155.000,524.521.155.000,3.180.000.000,3.180.000.000,524521155000.0,524521155000.0,3180000000.0,3180000000.0
