row_label_raw,row_label_full,col_0,2024 > Giá trị VND,2024 > Số có khả năng trả nợ VND,2023 > Giá trị VND,2023 > Số có khả năng trả nợ VND,numeric__2024 > Giá trị VND,numeric__2024 > Số có khả năng trả nợ VND,numeric__2023 > Giá trị VND,numeric__2023 > Số có khả năng trả nợ VND
Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,217.107.288.101,217.107.288.101,351.355.380.229,351.355.380.229,217107288101.0,217107288101.0,351355380229.0,351355380229.0
Công ty Cổ phần Thép Hòa Phát Dung Quát,Công ty Cổ phần Thép Hòa Phát Dung Quát,Công ty Cổ phần Thép Hòa Phát Dung Quát,107.787.644.932,107.787.644.932,75.434.188.269,75.434.188.269,107787644932.0,107787644932.0,75434188269.0,75434188269.0
Jfe Shoji Corporation,Jfe Shoji Corporation,Jfe Shoji Corporation,96.286.511.300,96.286.511.300,-,-,96286511300.0,96286511300.0,,
Công ty TNHH Thép Kim Quốc,Công ty TNHH Thép Kim Quốc,Công ty TNHH Thép Kim Quốc,-,-,309.737.250.827,309.737.250.827,,,309737250827.0,309737250827.0
Wín Faith Trading Limited,Wín Faith Trading Limited,Wín Faith Trading Limited,-,-,501.945.188.006,501.945.188.006,,,501945188006.0,501945188006.0
Khác,Khác,Khác,422.724.897.612,422.724.897.612,390.255.418.901,390.255.418.901,422724897612.0,422724897612.0,390255418901.0,390255418901.0
,,,843.906.341.945,843.906.341.945,1.628.727.426.232,1.628.727.426.232,843906341945.0,843906341945.0,1628727426232.0,1628727426232.0
