row_label_raw,row_label_full,2024VND,2023VND,numeric__2023VND
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
2024VND,2024VND,2024VND,2023VND,
