row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,20.661.909.458.301,18.426.740.344.544,,,20661909458301.0,18426740344544.0
02,02,02,Các khoản giảm trừ doanh thu,,(80.959.799.594),(17.280.732.718),,,-80959799594.0,-17280732718.0
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,25,20.580.949.658.707,18.409.459.611.826,,25.0,20580949658707.0,18409459611826.0
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,26,(18.763.690.324.964),(17.232.068.110.177),,26.0,-18763690324964.0,-17232068110177.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.817.259.333.743,1.177.391.501.649,,,1817259333743.0,1177391501649.0
21,21,21,Doanh thu hoạt động tài chính,27,343.902.266.311,230.352.795.963,,27.0,343902266311.0,230352795963.0
22,22,22,Chi phí tài chính,28,(477.017.181.148),(411.148.106.931),,28.0,-477017181148.0,-411148106931.0
23,23,23,- Trong đó: Chi phí lãi vay,,(207.761.366.091),(277.673.662.130),,,-207761366091.0,-277673662130.0
25,25,25,Chi phí bán hàng,29,(1.017.423.640.564),(608.919.348.911),,29.0,-1017423640564.0,-608919348911.0
26,26,26,Chi phí quản lý doanh nghiệp,30,(104.710.686.178),(116.840.722.168),,30.0,-104710686178.0,-116840722168.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,562.010.092.164,270.836.119.602,,,562010092164.0,270836119602.0
31,31,31,Thu nhập khác,,2.131.682.075,595.565.117,,,2131682075.0,595565117.0
32,32,32,Chi phí khác,,(1.396.151.480),(358.083.056),,,-1396151480.0,-358083056.0
40,40,40,Lợi nhuận khác,,735.530.595,237.482.061,,,735530595.0,237482061.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,562.745.622.759,271.073.601.663,,,562745622759.0,271073601663.0
51,51,51,Chi phí thuế thu nhập doanh nghiệp (“TNDN”) hiện hành,31,(106.682.329.798),(60.755.885.161),,31.0,-106682329798.0,-60755885161.0
52,52,52,Thuế TNDN hoãn lại,31,-,-,,31.0,,
60,60,60,Lợi nhuận sau thuế TNDN,,456.063.292.961,210.317.716.502,,,456063292961.0,210317716502.0
