row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,,
Doanh thu bán hàng,Doanh thu > Doanh thu bán hàng,Doanh thu bán hàng,20.661.888.693.443,18.424.132.351.384,20661888693443.0,18424132351384.0
Doanh thu cung cấp dịch vụ,Doanh thu > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,20.764.858,2.607.993.160,20764858.0,2607993160.0
,,,20.661.909.458.301,18.426.740.344.544,20661909458301.0,18426740344544.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Chiết khấu thương mại,Các khoản giảm trừ > Chiết khấu thương mại,Chiết khấu thương mại,(73.365.994.737),(11.672.429.261),-73365994737.0,-11672429261.0
Giảm giá hàng bán,Các khoản giảm trừ > Giảm giá hàng bán,Giảm giá hàng bán,(3.199.209.989),(5.889.037),-3199209989.0,-5889037.0
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(4.394.594.868),(5.602.414.420),-4394594868.0,-5602414420.0
,,,(80.959.799.594),(17.280.732.718),-80959799594.0,-17280732718.0
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,,
Doanh thu thuần về bán hàng,Doanh thu thuần > Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,20.580.928.893.849,18.406.851.618.666,20580928893849.0,18406851618666.0
Doanh thu thuần về cung cấp dịch vụ,Doanh thu thuần > Doanh thu thuần về cung cấp dịch vụ,Doanh thu thuần về cung cấp dịch vụ,20.764.858,2.607.993.160,20764858.0,2607993160.0
,,,20.580.949.658.707,18.409.459.611.826,20580949658707.0,18409459611826.0
